zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH622,11009425464,90.4153159,23.9039579,0.0,4,1,0,0
Zone_DH622,4923484218,90.4097197,23.8956691,0.0,4,1,0,0
Zone_DH622,4987592788,90.4072907,23.8978727,0.02080112,4,3,0,0
Zone_DH622,4987592789,90.4081743,23.899929,0.0,4,1,0,0
Zone_DH622,3603388507,90.4047093,23.8945667,0.03870428,4,3,0,0
Zone_DH622,3603388510,90.4039242,23.8964869,0.0,4,1,0,0
Zone_DH622,4916416648,90.4230165,23.8957307,0.0,4,1,0,0
Zone_DH622,4916416649,90.4230375,23.8949187,0.09653704,3,3,0,1
Zone_DH622,4987644047,90.4056365,23.8868659,0.05754101,3,3,0,1
Zone_DH622,4987644051,90.4059342,23.8869738,0.0,4,1,0,0
Zone_DH622,4923672740,90.4094177,23.8919013,0.0,4,1,0,0
Zone_DH622,4923672743,90.4095224,23.8908652,0.02139433,4,3,0,1
Zone_DH622,12075210948,90.4038017,23.9011599,0.00241172,4,2,0,0
Zone_DH622,4979079379,90.40244,23.8858966,0.00124476,4,2,0,0
Zone_DH622,4979079380,90.4058424,23.8861292,0.09678988,3,4,0,0
Zone_DH622,10027765973,90.4072316,23.8881752,0.05026694,4,4,0,1
Zone_DH622,4979079383,90.4051208,23.8884987,0.07236145,3,3,0,0
Zone_DH622,10027765975,90.4072303,23.8879379,0.04501561,4,3,0,0
Zone_DH622,3603384545,90.4037349,23.9004611,0.00673921,4,2,0,0
Zone_DH622,3099853029,90.4068981,23.8901214,0.09163579,3,3,0,0
Zone_DH622,12862396685,90.4054581,23.8910506,0.00366621,4,3,0,0
Zone_DH622,4920203553,90.425179,23.8941634,0.0,4,1,0,0
Zone_DH622,6059479356,90.4076552,23.8961051,0.07839076,3,4,0,0
Zone_DH622,3104950596,90.4069076,23.8847235,0.02584824,4,3,0,0
Zone_DH622,3104950597,90.4077349,23.8847391,0.04144665,4,3,0,0
Zone_DH622,3104950598,90.4068344,23.8842704,0.02305725,4,3,0,0
Zone_DH622,3104950601,90.4086965,23.8829818,0.0238255,4,3,0,0
Zone_DH622,6059479370,90.4057163,23.8952426,0.02921298,4,3,0,0
Zone_DH622,3104950602,90.4090251,23.8830135,0.00959827,4,3,0,0
Zone_DH622,3104950604,90.410537,23.8841565,0.00928708,4,3,0,0
Zone_DH622,3104950607,90.4099415,23.8843867,0.01368264,4,3,0,0
Zone_DH622,4923767123,90.4111968,23.8851471,0.0,4,1,0,0
Zone_DH622,4923767126,90.4100939,23.8850234,0.02411724,4,3,0,0
Zone_DH622,3523412311,90.4163456,23.8928474,0.31018856,1,3,0,0
Zone_DH622,4923767129,90.4074685,23.8849224,0.03979345,4,3,0,0
Zone_DH622,3523412314,90.4215031,23.8944726,0.14875864,3,3,0,0
Zone_DH622,3104950617,90.4090977,23.8848557,0.02967977,4,3,0,0
Zone_DH622,4923767130,90.414492,23.8855875,0.0,4,1,0,0
Zone_DH622,3523412317,90.4214397,23.8949936,0.0580078,3,3,0,1
Zone_DH622,3523412318,90.4215759,23.8953624,0.05075318,4,3,0,1
Zone_DH622,4978985320,90.4200305,23.9030216,0.01750445,4,3,0,1
Zone_DH622,10991468907,90.4032084,23.894567,0.0,4,1,0,0
Zone_DH622,10991468909,90.4031869,23.8941428,0.00440529,4,2,0,1
Zone_DH622,3523412334,90.4216815,23.8969824,0.0501308,4,4,0,1
Zone_DH622,4923767150,90.4093082,23.8826607,0.00056403,4,3,0,0
Zone_DH622,3523412337,90.4206052,23.8974123,0.0,4,1,0,0
Zone_DH622,3523412338,90.4216174,23.8974733,0.02190001,4,4,0,1
Zone_DH622,3523412339,90.423112,23.8975686,0.0,4,1,0,0
Zone_DH622,3523412341,90.4204763,23.8978936,0.0,4,1,0,0
Zone_DH622,3523412342,90.4215472,23.8979425,0.00880085,4,3,0,1
Zone_DH622,3010333061,90.4067072,23.8828269,0.01944939,4,3,0,0
Zone_DH622,3010333063,90.4070369,23.8828796,0.00285906,4,3,0,0
Zone_DH622,3010333065,90.4078706,23.8828913,0.00933571,4,3,0,0
Zone_DH622,3010333066,90.4074217,23.882893,0.00367593,4,3,0,0
Zone_DH622,3010333067,90.4074581,23.8824295,0.00047651,4,3,0,0
Zone_DH622,3010333068,90.4092227,23.887051,0.05271757,3,3,0,0
Zone_DH622,3523412361,90.4162434,23.8989769,0.03562155,4,3,0,1
Zone_DH622,3523412365,90.4238566,23.8992804,0.0,4,1,0,0
Zone_DH622,3010333081,90.4083155,23.8875795,0.05248417,3,3,0,0
Zone_DH622,3523412387,90.4131429,23.8996635,0.03474633,4,3,0,1
Zone_DH622,3010333094,90.4077181,23.8849268,0.04752458,4,3,0,0
Zone_DH622,3010333095,90.408417,23.8849827,0.00912176,4,3,0,0
