zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH024,3634791936,90.258741,23.8586922,0.01380347,4,3,0,0
Zone_DH024,5623824897,90.2526862,23.8572035,0.0,4,1,0,0
Zone_DH024,5613048834,90.2556843,23.868143,0.11890119,3,3,0,0
Zone_DH024,12028820994,90.2551971,23.8715734,0.0,4,1,0,0
Zone_DH024,5613048836,90.2529955,23.8677745,0.11042777,3,3,0,0
Zone_DH024,12028820997,90.2575077,23.8685653,0.01517015,4,3,0,1
Zone_DH024,5628226052,90.2510467,23.8596946,0.0,4,1,0,0
Zone_DH024,3634791943,90.2580839,23.8585892,0.03400301,4,3,0,0
Zone_DH024,5623480327,90.2545068,23.8604373,0.04157442,4,4,0,0
Zone_DH024,12028820995,90.2587098,23.8688598,0.0,4,1,0,0
Zone_DH024,5623480335,90.2545738,23.8600962,0.04015307,4,3,0,0
Zone_DH024,5623480337,90.2562837,23.8603146,0.27363674,2,4,0,0
Zone_DH024,5623480340,90.2591281,23.859412,0.20232336,3,3,0,0
Zone_DH024,4592256023,90.2576114,23.8613645,0.21224546,3,3,0,0
Zone_DH024,4592256024,90.2576328,23.861679,0.20973076,3,3,0,1
Zone_DH024,4592256026,90.2576355,23.8622321,0.19464261,3,4,0,1
Zone_DH024,4592256027,90.2576221,23.8625571,0.18780921,3,3,0,1
Zone_DH024,4592256031,90.259412,23.86153,0.31819052,2,3,0,0
Zone_DH024,11372460071,90.255467,23.8716395,0.0,4,1,0,0
Zone_DH024,11372460072,90.2563039,23.8727385,0.0,4,1,0,0
Zone_DH024,5613539373,90.2551159,23.8718554,0.02167555,4,3,0,0
Zone_DH024,5613539375,90.2547937,23.8720269,0.00240536,4,3,0,0
Zone_DH024,5613015106,90.2525755,23.8677272,0.09834632,3,3,0,1
Zone_DH024,5613167685,90.2545138,23.8693959,0.10605439,3,3,0,0
Zone_DH024,5613167686,90.2537599,23.8692479,0.08839688,4,3,0,0
Zone_DH024,5613167687,90.2529796,23.8682054,0.01486948,4,3,0,0
Zone_DH024,5613167690,90.2537143,23.8684181,0.08834222,4,3,0,0
Zone_DH024,5613155923,90.2575901,23.8704395,0.02069154,4,3,0,0
Zone_DH024,5613155924,90.2575552,23.8708727,0.09189559,4,4,0,0
Zone_DH024,5617254722,90.2519989,23.8553041,0.12871395,3,4,0,0
Zone_DH024,5613153882,90.2536191,23.8681793,0.07664343,4,3,0,0
Zone_DH024,5613153885,90.2543898,23.8679158,0.0464398,4,3,0,0
