zone_id,n,mixture_ratio,median_excess,mean_score,completeness,mean_road_len,dec,residual,wx,wy
Zone_DH132,400,0.7575,0.1944872922969777,0.4952891820086858,11.35,4867.164315051929,8,0.053792113878642245,233661.48,2629818.83
Zone_DH133,360,0.575,0.115397263292923,0.4469467097086314,10.319,4030.3806447501884,8,-0.09609095513877097,233684.81333333332,2631782.996666667
Zone_DH134,387,0.8165374677002584,0.1901839764681181,0.4991562297234136,13.756,4774.728970381389,8,0.036712863883358926,233681.24744186047,2633842.9902067184
Zone_DH135,400,0.6475,0.148996902700576,0.4613540008686621,14.969,5064.794223080015,9,-0.1706993247498556,233661.48,2635818.83
Zone_DH136,396,0.553030303030303,0.1068456615749195,0.4407740360672163,11.119,4563.804685789776,8,-0.14336961892327826,233659.20727272728,2637818.0724242427
Zone_DH137,383,0.4177545691906005,0.083196747215269,0.3873094274881779,6.031,2458.2916736056754,6,-0.11768032382078741,233633.934308094,2639797.8117232374
Zone_DH138,389,0.7095115681233933,0.1872736946135267,0.51780419513519,9.387,4961.443506603026,8,0.06790555932387632,233638.9864267352,2641843.6371979434
Zone_DH139,396,0.8181818181818182,0.2188517086757621,0.5245098600068105,9.206,5065.087531119162,7,0.18230196312415214,233651.88404040402,2643818.83
Zone_DH140,392,0.6045918367346939,0.1821655931858757,0.4938333290657255,5.65,2842.4660296200327,6,0.08121033916885922,233663.01061224492,2645822.4014285714
Zone_DH141,397,0.7481108312342569,0.243622558891834,0.5599716105688511,5.381,2674.281191839996,6,0.23323947375990228,233658.83516372796,2647816.4370528967
Zone_DH142,398,0.7864321608040201,0.2403397268721563,0.547232362788312,4.981,3211.9725544025355,6,0.28421528673707064,233661.22874371862,2649818.076231156
Zone_DH143,83,0.6746987951807228,0.1878711103673846,0.5196272837366009,2.181,3069.8225017827344,3,0.2610633049656092,233731.96192771083,2651038.7095180727
Zone_DH144,150,0.58,0.190327185558025,0.4945631248371116,1.056,2039.1451711481693,1,0.20195524436821322,235694.14666666667,2618402.1633333336
Zone_DH145,375,0.408,0.0586813008749425,0.3832371576631433,4.594,2359.35609508609,5,-0.08197366137028511,235674.41333333333,2619827.23
Zone_DH146,391,0.7161125319693095,0.1973080752853488,0.519854602231172,9.244,4443.894872813024,8,0.07903050098793984,235661.35212276215,2621829.955319693
Zone_DH147,389,0.7583547557840618,0.1559445035148234,0.4793796661442029,16.719,5419.016316545575,9,-0.11520793387319128,235637.95814910025,2623838.752879177
Zone_DH148,400,0.9125,0.2258763135983442,0.5240961325701041,20.075,6338.67076183816,9,-0.06723380544538193,235661.48,2625818.83
Zone_DH149,400,0.785,0.1826050184437922,0.4902609267395968,19.413,5646.749037302773,9,-0.1737906354061265,235661.48,2627818.83
Zone_DH150,400,0.71,0.1532225059888461,0.4802981947600219,17.969,5974.888620018341,9,-0.20310795030539408,235661.48,2629818.83
Zone_DH151,399,0.8320802005012531,0.2327571997963864,0.5273734452282852,15.012,5767.952548024561,9,0.01252051878510152,235659.09904761906,2631820.459072682
Zone_DH152,400,0.87,0.3460847929148409,0.6145090665345273,12.575,5796.931180262519,8,0.12753775844346416,235661.48,2633818.83
Zone_DH153,400,0.4975,0.0824271899481434,0.414225330069371,8.963,3951.0477382631707,7,-0.13069225638766752,235661.48,2635818.83
Zone_DH154,276,0.3840579710144927,0.053490628269973,0.3852510733053901,6.231,2481.931033601016,6,-0.1577041637005978,235733.58144927537,2637550.3517391304
Zone_DH155,240,0.4125,0.0414013634416843,0.3544863170471495,4.888,3058.767360639484,5,-0.08677470667472786,235847.73,2640124.246666667
