zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH680,1812627463,90.4249361,23.7859148,0.00232558,4,2,0,1
Zone_DH680,418809866,90.4240879,23.7773253,0.00232558,4,2,0,1
Zone_DH680,4889208843,90.4320322,23.7753328,0.00704713,4,3,0,1
Zone_DH680,11330473994,90.4274337,23.7932055,0.0172158,4,3,0,0
Zone_DH680,4923592716,90.4350857,23.7952454,0.0,4,1,0,0
Zone_DH680,4923592720,90.4380295,23.7952694,0.00441563,4,2,0,0
Zone_DH680,4923592723,90.4381395,23.794908,0.00567453,4,2,0,0
Zone_DH680,1812627476,90.4262226,23.784346,0.28493651,1,4,0,0
Zone_DH680,4923592724,90.43844,23.7936291,0.02797466,4,3,0,1
Zone_DH680,4923592728,90.4382884,23.7945463,0.00701194,4,3,0,0
Zone_DH680,4923592730,90.4378485,23.7954581,0.00318109,4,3,0,0
Zone_DH680,4923592732,90.4369647,23.7956645,0.00677911,4,3,0,0
Zone_DH680,4896720889,90.4277766,23.7775875,0.00346265,4,3,0,1
Zone_DH680,4923592739,90.4378144,23.7944877,0.00178412,4,3,0,0
Zone_DH680,4923592741,90.4368863,23.7946239,0.00726913,4,3,0,0
Zone_DH680,4923592742,90.4365664,23.7955862,0.01769499,4,3,0,0
Zone_DH680,4923592743,90.4362828,23.7955209,0.02756315,4,4,0,1
Zone_DH680,4923592744,90.4360508,23.7962794,0.0069605,4,2,0,1
Zone_DH680,4923592759,90.431267,23.7941911,0.04265912,3,3,0,0
Zone_DH680,4923592760,90.4329088,23.7942686,0.02937975,4,3,0,0
Zone_DH680,4923592767,90.43223,23.7932226,0.03924249,3,3,0,0
Zone_DH680,4923592769,90.431487,23.7933109,0.04010613,3,4,0,0
Zone_DH680,4923592770,90.4309918,23.7934434,0.07490592,3,3,0,0
Zone_DH680,4923592771,90.4322753,23.7922696,0.03897176,3,3,0,0
Zone_DH680,4923592772,90.4312335,23.792026,0.03563365,4,3,0,0
Zone_DH680,4954642497,90.4385921,23.778789,0.0,4,1,0,0
Zone_DH680,4923592774,90.4328718,23.7927619,0.00569348,4,3,0,0
Zone_DH680,4923592780,90.4347474,23.7931458,0.04101037,3,3,0,0
Zone_DH680,4923592781,90.4361891,23.7927888,0.01733492,4,3,0,1
Zone_DH680,8660518991,90.4271793,23.7746892,0.0,4,1,0,0
Zone_DH680,4923592784,90.4358424,23.792374,0.02087879,4,3,0,0
Zone_DH680,4923592785,90.434574,23.7923026,0.0774914,3,3,0,0
Zone_DH680,4923664337,90.4356502,23.7908576,0.00232558,4,3,0,1
Zone_DH680,9947109464,90.4337883,23.7768716,0.0,4,3,0,0
Zone_DH680,4923592792,90.4322434,23.7926593,0.02568698,4,3,0,0
Zone_DH680,4923664338,90.4356047,23.7913665,0.01732409,4,4,0,0
Zone_DH680,9947109467,90.4335362,23.7773845,0.02108455,4,3,0,0
Zone_DH680,9947109466,90.4337402,23.7769694,0.00226061,4,3,0,0
Zone_DH680,4923664339,90.4335155,23.7911095,0.05173945,3,4,0,0
Zone_DH680,4954083425,90.4295182,23.7792185,0.0,4,1,0,0
Zone_DH680,4923592801,90.4322389,23.7945884,0.01171996,4,3,0,1
Zone_DH680,4923592803,90.4326584,23.794773,0.00934564,4,3,0,0
Zone_DH680,4923592804,90.4338447,23.7952002,0.00232558,4,3,0,1
Zone_DH680,4923592808,90.4329069,23.7952099,0.00975174,4,3,0,0
Zone_DH680,3442235497,90.4275551,23.7739496,0.0,4,1,0,0
Zone_DH680,3442235498,90.4275881,23.7742774,0.00232558,4,2,0,1
Zone_DH680,4923592820,90.4304887,23.7944073,0.00631345,4,3,0,0
Zone_DH680,4923664344,90.4337866,23.7894095,0.04793567,3,3,0,0
Zone_DH680,4923592825,90.4295706,23.7949065,0.01520156,4,3,0,0
Zone_DH680,4923592826,90.433627,23.7943575,0.03549016,4,3,0,0
Zone_DH680,4923592836,90.4343959,23.7955282,0.0,4,1,0,0
Zone_DH680,9169348742,90.4261095,23.7947025,0.0,4,1,0,0
Zone_DH680,4923592840,90.4338205,23.7955257,0.0,4,1,0,0
Zone_DH680,4923664348,90.4305197,23.7897395,0.0,4,1,0,0
Zone_DH680,4923592844,90.4337374,23.7948539,0.01444893,4,3,0,0
Zone_DH680,5513123983,90.4286708,23.7771808,0.01520697,4,3,0,0
Zone_DH680,4923592847,90.4331095,23.7943077,0.02602539,4,3,0,0
Zone_DH680,3711539348,90.4266547,23.7953648,0.0,4,1,0,0
Zone_DH680,5513123992,90.4349367,23.7754743,0.0,4,1,0,0
Zone_DH680,4923592856,90.4326387,23.7946686,0.00320275,4,3,0,0
Zone_DH680,4923664351,90.4312131,23.7898564,0.00703089,4,3,0,0
Zone_DH680,4923592861,90.4324389,23.7951833,0.00395538,4,3,0,0
Zone_DH680,4923592862,90.4323895,23.7954231,0.01610039,4,3,0,0
Zone_DH680,4923592863,90.4319138,23.7953166,0.01698026,4,3,0,0
Zone_DH680,321783968,90.4244411,23.7793851,0.00200341,4,3,0,0
Zone_DH680,4923592867,90.4308329,23.7953877,0.0,4,1,0,0
Zone_DH680,4923592869,90.4314546,23.7942405,0.03678967,4,3,0,0
Zone_DH680,4952281253,90.4331714,23.7848079,0.0,4,1,0,0
Zone_DH680,4952281255,90.4328157,23.7848989,0.10717438,3,3,0,1
Zone_DH680,4952281256,90.4330239,23.7849374,0.0,4,1,0,0
Zone_DH680,4952281258,90.4331868,23.7853841,0.0,4,1,0,0
Zone_DH680,5581291691,90.4266749,23.7768408,0.04214744,3,3,0,0
