zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH623,4974647335,90.4187787,23.9079732,0.0,4,1,0,0
Zone_DH623,4974647337,90.418673,23.9081971,0.06072819,4,3,0,1
Zone_DH623,4974647342,90.4193338,23.9075601,0.0,4,1,0,0
Zone_DH623,4974647347,90.4192226,23.9078039,0.0,4,1,0,0
Zone_DH623,4974647349,90.4191461,23.9075631,0.01244159,4,3,0,1
Zone_DH623,11009425464,90.4153159,23.9039579,0.0,4,1,0,0
Zone_DH623,4923484218,90.4097197,23.8956691,0.0,4,1,0,0
Zone_DH623,11009425466,90.4150497,23.9048327,0.0,4,1,0,0
Zone_DH623,4974647358,90.4183641,23.9074636,0.01904206,4,3,0,1
Zone_DH623,11009425471,90.4158083,23.9052524,0.13923287,3,3,0,1
Zone_DH623,4987592788,90.4072907,23.8978727,0.30846963,2,3,0,0
Zone_DH623,4987592789,90.4081743,23.899929,0.0,4,1,0,0
Zone_DH623,3603388507,90.4047093,23.8945667,0.03831776,4,3,0,0
Zone_DH623,3603388510,90.4039242,23.8964869,0.0,4,1,0,0
Zone_DH623,4544563330,90.4078799,23.9133499,0.0,4,1,0,0
Zone_DH623,4916416648,90.4230165,23.8957307,0.0,4,1,0,0
Zone_DH623,4916416649,90.4230375,23.8949187,0.13705218,3,3,0,1
Zone_DH623,3603421322,90.4029004,23.9085019,0.00739875,4,3,0,1
Zone_DH623,3603421327,90.4028302,23.9070173,0.01857477,4,2,0,1
Zone_DH623,4923672740,90.4094177,23.8919013,0.0,4,1,0,0
Zone_DH623,4923672743,90.4095224,23.8908652,0.05482866,4,3,0,1
Zone_DH623,12075210926,90.4020202,23.9021384,0.0,4,1,0,0
Zone_DH623,12075210933,90.4026434,23.902437,0.01244159,4,3,0,1
Zone_DH623,12075210934,90.4016876,23.9018294,0.0,4,1,0,0
Zone_DH623,12075210939,90.4026584,23.9026658,0.02474688,4,3,0,1
Zone_DH623,12075210940,90.4024655,23.9026754,0.0,4,1,0,0
Zone_DH623,12075210948,90.4038017,23.9011599,0.04495717,4,3,0,1
Zone_DH623,3603421408,90.4022234,23.9083129,0.0,4,1,0,0
Zone_DH623,3603384545,90.4037349,23.9004611,0.04186137,4,2,0,0
Zone_DH623,12862396685,90.4054581,23.8910506,0.00035047,4,2,0,0
Zone_DH623,4920203553,90.425179,23.8941634,0.0,4,1,0,0
Zone_DH623,6059479356,90.4076552,23.8961051,0.38146417,1,4,0,0
Zone_DH623,4974526780,90.4240452,23.9062536,0.0,4,1,0,0
Zone_DH623,4978985281,90.4187471,23.9053832,0.0,4,1,0,0
Zone_DH623,4974526793,90.4236683,23.9074203,0.0,4,1,0,0
Zone_DH623,6059479370,90.4057163,23.8952426,0.06935358,3,3,0,0
Zone_DH623,4974526797,90.4231171,23.9073669,0.01244159,4,3,0,1
Zone_DH623,4974526800,90.423038,23.9078169,0.01857477,4,2,0,1
Zone_DH623,3523412311,90.4163456,23.8928474,0.29610592,2,3,0,0
Zone_DH623,3523412314,90.4215031,23.8944726,0.19826713,3,3,0,0
Zone_DH623,4974526812,90.4225659,23.9091404,0.0,4,1,0,0
Zone_DH623,3523412317,90.4214397,23.8949936,0.10194704,3,3,0,1
Zone_DH623,3523412318,90.4215759,23.8953624,0.09524922,3,3,0,1
Zone_DH623,4978985320,90.4200305,23.9030216,0.04291277,4,4,0,1
Zone_DH623,10991468907,90.4032084,23.894567,0.0,4,1,0,0
Zone_DH623,10991468909,90.4031869,23.8941428,0.00623053,4,2,0,1
Zone_DH623,3523412334,90.4216815,23.8969824,0.1154595,3,4,0,1
Zone_DH623,3523412337,90.4206052,23.8974123,0.0,4,1,0,0
Zone_DH623,3523412338,90.4216174,23.8974733,0.03089953,4,4,0,1
Zone_DH623,3523412339,90.423112,23.8975686,0.0,4,1,0,0
Zone_DH623,3523412341,90.4204763,23.8978936,0.0,4,1,0,0
Zone_DH623,3523412342,90.4215472,23.8979425,0.01244159,4,3,0,1
Zone_DH623,4981887355,90.4167093,23.9080075,0.0,4,1,0,0
Zone_DH623,4981887363,90.4166879,23.9074957,0.0,4,1,0,0
Zone_DH623,4981887364,90.4166769,23.9074611,0.01244159,4,3,0,1
Zone_DH623,3523412361,90.4162434,23.8989769,0.12949766,3,3,0,1
Zone_DH623,3523412365,90.4238566,23.8992804,0.0,4,1,0,0
Zone_DH623,3523412387,90.4131429,23.8996635,0.13237928,3,3,0,1
Zone_DH623,4979427775,90.4052396,23.8935561,0.03023754,4,3,0,0
Zone_DH623,3523412448,90.4212541,23.9014607,0.00623053,4,3,0,1
Zone_DH623,3104950809,90.4082841,23.8931422,0.00623053,4,3,0,1
Zone_DH623,3104950814,90.4086504,23.8958065,0.0,4,1,0,0
Zone_DH623,3104950833,90.4077687,23.8916437,0.00621106,4,3,0,0
Zone_DH623,3104950834,90.4081945,23.8915557,0.01843847,4,3,0,0
Zone_DH623,12551135809,90.4091281,23.9028748,0.0,4,1,0,0
Zone_DH623,7357549124,90.4044279,23.8936712,0.04871495,4,3,0,0
Zone_DH623,9903469155,90.402562,23.8956056,0.0,4,1,0,0
Zone_DH623,9903469158,90.4025923,23.8963255,0.00623053,4,2,0,1
Zone_DH623,7466068590,90.4054937,23.9058239,0.0,4,1,0,0
Zone_DH623,7466068595,90.4058262,23.9046949,0.26604361,3,3,0,1
Zone_DH623,3523412599,90.4211067,23.9030914,0.03088006,4,3,0,1
Zone_DH623,3523412616,90.4177184,23.9033379,0.05482866,4,3,0,1
Zone_DH623,3523412636,90.4143715,23.9037223,0.21483645,3,3,0,1
Zone_DH623,11305087654,90.4031287,23.8928117,0.0,4,1,0,0
Zone_DH623,262298308,90.4050761,23.8946601,0.08082165,3,3,0,0
Zone_DH623,262298315,90.4055915,23.8950698,0.03633178,4,3,0,0
Zone_DH623,3108614860,90.4182793,23.892594,0.14850078,3,3,0,1
Zone_DH623,262298320,90.40937,23.8990422,0.32782321,2,3,0,1
Zone_DH623,3108614868,90.4204631,23.8923491,0.13160047,3,3,0,0
Zone_DH623,3108614869,90.4160817,23.8934347,0.14310748,3,3,0,0
Zone_DH623,3108614870,90.4166128,23.8935493,0.14308801,3,3,0,0
