zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH433,9575383040,90.3722629,23.7747521,0.0243881,4,3,0,0
Zone_DH433,11416870913,90.3671615,23.7731549,0.04836717,3,3,0,0
Zone_DH433,11416870915,90.366961,23.7734323,0.04619599,3,3,0,0
Zone_DH433,4894744583,90.3550778,23.7700199,0.0014688,4,3,0,0
Zone_DH433,3015655442,90.3668884,23.774739,0.00430208,4,3,0,1
Zone_DH433,3015655443,90.367694,23.7752076,0.0,4,1,0,0
Zone_DH433,373383188,90.3580063,23.7632593,0.01069065,4,3,0,1
Zone_DH433,3009478682,90.3650262,23.7754804,0.0098199,4,2,0,0
Zone_DH433,2274705443,90.3759528,23.7758067,0.00143575,4,2,0,0
Zone_DH433,642646054,90.369413,23.7543812,0.00594958,4,3,0,1
Zone_DH433,2274705446,90.3714662,23.7766661,0.00324644,4,3,0,0
Zone_DH433,1551032369,90.3749086,23.756862,0.00944082,4,3,0,0
Zone_DH433,1813536818,90.3646854,23.7708368,0.01600188,4,3,0,0
Zone_DH433,1813536820,90.3640476,23.7692457,0.05958047,3,3,0,0
Zone_DH433,1813536821,90.3646315,23.7700328,0.02229852,4,3,0,0
Zone_DH433,1813536822,90.3642114,23.7710717,0.02432613,4,3,0,0
Zone_DH433,1813536824,90.3635379,23.7706052,0.08188106,2,3,0,0
Zone_DH433,4536352826,90.3674073,23.7597494,0.0,4,1,0,0
Zone_DH433,4536352827,90.3676998,23.7596798,0.0,4,1,0,0
Zone_DH433,5763227708,90.3637927,23.7699256,0.04629412,3,3,0,0
Zone_DH433,1813536828,90.3628795,23.7729274,0.01133725,4,3,0,0
Zone_DH433,11529429054,90.3607352,23.7544298,0.00018179,4,2,0,0
Zone_DH433,11529429055,90.3604756,23.7548313,0.00101122,4,2,0,0
Zone_DH433,4536352829,90.3676956,23.7597509,0.00287253,4,4,0,1
Zone_DH433,11529429057,90.3592001,23.7548775,0.0,4,1,0,0
Zone_DH433,4536352831,90.3676832,23.7598933,0.01652867,4,3,0,0
Zone_DH433,4929822786,90.370326,23.7679883,0.01806151,4,3,0,0
Zone_DH433,4536352836,90.3688147,23.7591727,0.0,4,1,0,0
Zone_DH433,4929822788,90.3699684,23.7696028,0.0,4,1,0,0
Zone_DH433,4536352838,90.3685374,23.7589934,0.0,4,1,0,0
Zone_DH433,4536352839,90.3685067,23.7591176,0.00287253,4,4,0,1
Zone_DH433,4929822789,90.3690988,23.7686667,0.06955015,3,5,0,1
Zone_DH433,4536352841,90.3683872,23.7599337,0.01412715,4,3,0,0
Zone_DH433,1551032394,90.3673186,23.7582399,0.0292996,3,4,0,1
Zone_DH433,1551032400,90.3574109,23.7585412,0.00670464,4,3,0,0
Zone_DH433,10026631256,90.3639734,23.7549709,0.00528438,4,3,0,1
Zone_DH433,373375067,90.3641971,23.7659724,0.10140483,2,3,0,0
Zone_DH433,4527792220,90.3730943,23.7599427,0.05951643,3,3,0,0
Zone_DH433,10026631261,90.3600883,23.7568432,0.02526298,4,4,0,0
Zone_DH433,10026631269,90.3602597,23.7551615,0.0038538,4,3,0,1
Zone_DH433,1551032432,90.3572699,23.7678375,0.02526401,4,4,0,1
Zone_DH433,2984706160,90.3672967,23.7731995,0.10296487,2,3,0,0
Zone_DH433,4527792242,90.3699544,23.7613414,0.00144711,4,3,0,0
Zone_DH433,1551032435,90.3566211,23.7689201,0.0158862,4,4,0,1
Zone_DH433,2984706161,90.3742804,23.7751265,0.01092305,4,3,0,0
Zone_DH433,1551032437,90.3563993,23.7693046,0.01637993,4,4,0,1
Zone_DH433,5762998385,90.3636934,23.7720224,0.00966496,4,3,0,0
Zone_DH433,1551032439,90.3561764,23.7696638,0.01438021,4,4,0,1
Zone_DH433,5763121271,90.362595,23.772634,0.00890991,4,3,0,0
Zone_DH433,1551032449,90.355198,23.7713309,0.00038734,4,2,0,0
Zone_DH433,5913043078,90.3595912,23.7606698,0.01119884,4,3,0,0
Zone_DH433,373375127,90.3620873,23.766397,0.07342977,2,3,0,0
Zone_DH433,3010601116,90.3585738,23.7660111,0.07655536,2,3,0,0
Zone_DH433,387088552,90.369552,23.7541091,0.0,4,1,0,0
Zone_DH433,4527792301,90.3710249,23.7635301,0.050496,3,3,0,0
Zone_DH433,13022314677,90.3680504,23.7599154,0.0143988,4,3,0,0
Zone_DH433,11684626618,90.3652545,23.7731344,0.0,4,2,0,0
Zone_DH433,373383355,90.3572381,23.7596852,0.01084972,4,3,0,1
Zone_DH433,11684626619,90.3652084,23.7731184,0.00263083,4,3,0,0
Zone_DH433,6289555648,90.3581916,23.7709189,0.00585042,4,3,0,0
Zone_DH433,11477082307,90.3610288,23.7549943,0.00573783,4,3,0,1
Zone_DH433,5762752707,90.3650201,23.7735962,0.00047307,4,3,0,0
Zone_DH433,5781684421,90.3637257,23.7701043,0.04194349,3,3,0,0
Zone_DH433,5781684422,90.3645005,23.7703676,0.0130994,4,3,0,0
Zone_DH433,11477082308,90.3610582,23.7548785,0.00287253,4,3,0,1
Zone_DH433,11477082309,90.360732,23.7548063,0.0,4,1,0,0
Zone_DH433,11477082310,90.3613827,23.7549356,0.0,4,1,0,0
Zone_DH433,5769576650,90.3656078,23.7721842,0.00545481,4,3,0,0
Zone_DH433,5776351435,90.362446,23.7711265,0.01584075,4,3,0,0
Zone_DH433,5769576652,90.3664516,23.7717412,0.02238012,4,3,0,0
Zone_DH433,5769576651,90.3662247,23.7723853,0.0,4,1,0,0
Zone_DH433,6234996944,90.3749959,23.7583969,0.00545585,4,3,0,0
Zone_DH433,11476263124,90.3704935,23.7621078,0.00147293,4,3,0,1
Zone_DH433,11476263125,90.3705386,23.761963,0.0,4,1,0,0
Zone_DH433,3014549721,90.3783095,23.7731307,0.0,4,1,0,0
Zone_DH433,3014549722,90.3762704,23.7727894,0.00760534,4,3,0,1
Zone_DH433,3014549723,90.3771505,23.7729518,0.00143678,4,3,0,1
Zone_DH433,6553551066,90.3720297,23.7668916,0.0052472,4,3,0,0
Zone_DH433,5862580449,90.3614173,23.7687955,0.00366891,4,3,0,1
Zone_DH433,12829638889,90.3627285,23.7577939,0.01043552,4,3,0,0
Zone_DH433,373375212,90.3639823,23.7665764,0.11350265,1,3,0,0
Zone_DH433,373375213,90.3626672,23.7661649,0.00110195,4,3,0,0
Zone_DH433,373375214,90.3622153,23.7660321,0.0032041,4,3,0,0
Zone_DH433,12836757758,90.3615738,23.756928,0.01437401,4,3,0,0
Zone_DH433,379863302,90.3569402,23.7663285,0.0067067,4,4,0,0
Zone_DH433,12836757767,90.3615815,23.7570813,0.05651375,3,3,0,0
Zone_DH433,12836757768,90.3616627,23.7570103,0.03329697,3,4,0,0
