zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH300,2428929792,90.3195388,23.8367664,0.27076923,3,2,0,1
Zone_DH300,2428929800,90.319556,23.8375257,0.21230769,4,2,0,1
Zone_DH300,5783935255,90.3212567,23.8316388,0.22153846,3,3,0,0
Zone_DH300,5653486492,90.3190514,23.8356476,0.0,4,1,0,0
Zone_DH300,5653486495,90.3192567,23.8339874,0.49538462,2,3,0,1
Zone_DH300,5653486752,90.320894,23.832402,0.49230769,3,3,0,1
Zone_DH300,5653393825,90.3201138,23.8392843,0.0,4,2,0,0
Zone_DH300,5653486757,90.3223239,23.832337,0.20923077,4,3,0,0
Zone_DH300,5653486762,90.3223923,23.8308707,0.10461538,4,3,0,1
Zone_DH300,4674114986,90.3226704,23.8311088,0.16,4,3,0,0
Zone_DH300,4674115502,90.3252982,23.8310874,0.07692308,4,3,0,1
Zone_DH300,4311323063,90.3192066,23.8392324,0.07692308,4,2,0,0
Zone_DH300,4311305784,90.3193359,23.8387401,0.14769231,4,3,0,1
Zone_DH300,4674115518,90.327042,23.8337827,0.0,4,1,0,0
Zone_DH300,2428929736,90.3226504,23.8308132,0.0,4,1,0,0
Zone_DH300,5653487304,90.3171095,23.8315037,0.0,4,1,0,0
Zone_DH300,5653487306,90.3177667,23.8357973,0.0,4,1,0,0
Zone_DH300,2428929740,90.3215888,23.8309726,0.19692308,4,3,0,1
Zone_DH300,5653487309,90.3161077,23.8357163,0.0,4,1,0,0
Zone_DH300,5657689300,90.3155109,23.8356942,0.0,4,1,0,0
Zone_DH300,5657689301,90.3180395,23.8342413,0.42769231,3,3,0,1
Zone_DH300,2428929752,90.3201591,23.8337169,0.66153846,1,3,1,1
Zone_DH300,2428929759,90.3175513,23.8343415,0.33538462,3,3,0,1
Zone_DH300,7858243935,90.3241508,23.8273849,0.0,4,1,0,0
Zone_DH300,2428929763,90.3161465,23.8347551,0.21846154,4,3,0,1
Zone_DH300,2428929764,90.3154502,23.8350171,0.07692308,4,2,0,1
Zone_DH300,5783933550,90.3224551,23.8320872,0.18153846,4,3,0,0
