zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH219,11989405202,90.2976858,23.7310762,0.01794872,4,2,0,0
Zone_DH219,12089220628,90.317249,23.7252892,0.0,4,1,0,0
Zone_DH219,12089220633,90.3158918,23.7263844,0.0,4,1,0,0
Zone_DH219,4469728802,90.3218084,23.7289378,0.0,4,1,0,0
Zone_DH219,3522485797,90.3080015,23.7249498,0.06227106,4,3,0,1
Zone_DH219,12089220646,90.3162537,23.7308786,0.33424908,1,3,0,1
Zone_DH219,12089220647,90.3187789,23.7316884,0.20347985,3,3,0,1
Zone_DH219,3470677033,90.3201875,23.7207012,0.01904762,4,2,0,1
Zone_DH219,11939630123,90.2976374,23.731035,0.04468864,4,3,0,0
Zone_DH219,12089220651,90.318633,23.7325426,0.0,4,1,0,0
Zone_DH219,5068368941,90.3186344,23.7242272,0.0,4,1,0,0
Zone_DH219,3760416816,90.3104642,23.7271011,0.07032967,4,3,0,0
Zone_DH219,11333612594,90.3208521,23.7356796,0.01904762,4,2,0,1
Zone_DH219,3760418355,90.3079069,23.7251421,0.0992674,4,3,0,0
Zone_DH219,11333612598,90.3204498,23.7359599,0.03772894,4,2,0,1
Zone_DH219,3959095870,90.314051,23.731915,0.0,4,3,0,0
Zone_DH219,4447045186,90.3171244,23.7291874,0.0,4,1,0,0
Zone_DH219,3959095880,90.3123591,23.732884,0.01904762,4,3,0,1
Zone_DH219,3959095885,90.3117834,23.7331381,0.0,4,1,0,0
Zone_DH219,5098733645,90.3024871,23.7350967,0.0,4,1,0,0
Zone_DH219,5753100883,90.318187,23.7373054,0.0,4,1,0,0
Zone_DH219,5098606676,90.2997669,23.7352998,0.0,4,1,0,0
Zone_DH219,3424294485,90.3160677,23.7214678,0.09304029,4,3,0,0
Zone_DH219,3424294492,90.3117258,23.7202355,0.09505495,4,3,0,1
Zone_DH219,3522485864,90.3052439,23.7283099,0.06208791,4,3,0,0
Zone_DH219,5063491189,90.3181102,23.7385211,0.08260073,4,3,0,1
Zone_DH219,5063466110,90.3114621,23.7379309,0.0,4,1,0,0
Zone_DH219,3424489095,90.2978152,23.7211141,0.02344322,4,2,0,0
Zone_DH219,3424470674,90.3182007,23.7233623,0.05164835,4,2,0,0
Zone_DH219,387181716,90.319439,23.736853,0.05604396,4,2,0,1
Zone_DH219,387181724,90.3149238,23.7399852,0.05824176,4,2,0,0
Zone_DH219,3424295094,90.3114846,23.7204998,0.09084249,4,3,0,0
Zone_DH219,3320720063,90.3215295,23.7290279,0.13003663,3,3,0,1
Zone_DH219,3320720065,90.3221765,23.7290797,0.10879121,4,2,0,1
Zone_DH219,9168233667,90.3026878,23.7320356,0.08717949,4,3,0,1
Zone_DH219,3959077573,90.3105237,23.7175855,0.0,4,1,0,0
Zone_DH219,3417633478,90.320012,23.7333871,0.17967033,3,3,0,0
Zone_DH219,7345346276,90.3196402,23.7316172,0.17893773,3,3,0,0
Zone_DH219,7345346277,90.3195873,23.731621,0.27087912,2,3,0,0
Zone_DH219,3320691958,90.3182809,23.7217978,0.05860806,4,3,0,0
Zone_DH219,10182473995,90.3183017,23.7291713,0.17527473,3,3,0,1
Zone_DH219,10182473997,90.3186036,23.7304053,0.17582418,3,3,0,0
Zone_DH219,10182474000,90.3202985,23.7312851,0.0,4,1,0,0
Zone_DH219,10182474002,90.3214393,23.7322726,0.0,4,1,0,0
Zone_DH219,3760418579,90.3132183,23.7294792,0.06813187,4,3,0,1
Zone_DH219,3760418588,90.3141725,23.7313527,0.32765568,2,3,0,0
Zone_DH219,3424269603,90.3193975,23.7256896,0.13882784,3,3,0,0
Zone_DH219,5104803620,90.3214383,23.7352711,0.0,4,1,0,0
Zone_DH219,3424269608,90.3194372,23.7247637,0.12106227,3,3,0,0
Zone_DH219,3424269609,90.3195196,23.7244651,0.05201465,4,3,0,1
Zone_DH219,5097692976,90.3061957,23.7246668,0.0,4,1,0,0
Zone_DH219,3424269625,90.3201154,23.7217253,0.03772894,4,3,0,1
Zone_DH219,387181380,90.3214485,23.7320044,0.01904762,4,2,0,1
Zone_DH219,387181381,90.3210961,23.7319387,0.03772894,4,3,0,1
Zone_DH219,387181383,90.3203354,23.731596,0.06684982,4,3,0,1
Zone_DH219,387181384,90.3189257,23.7316992,0.20512821,3,3,0,0
Zone_DH219,5068297033,90.3133088,23.727466,0.0,4,1,0,0
Zone_DH219,387181386,90.3168023,23.7309854,0.38589744,1,3,1,0
Zone_DH219,387181390,90.3145237,23.731301,0.31684982,2,3,0,0
Zone_DH219,12964650329,90.3207479,23.7207169,0.0,4,1,0,0
Zone_DH219,3424460636,90.3168304,23.7307893,0.24578755,3,3,0,0
Zone_DH219,3424460639,90.3166364,23.7295219,0.08296703,4,3,0,1
Zone_DH219,11989321567,90.2986452,23.7364982,0.0,4,1,0,0
Zone_DH219,4447098726,90.3190952,23.7371558,0.17820513,3,3,0,1
Zone_DH219,3424460647,90.3160283,23.7255205,0.08864469,4,3,0,0
Zone_DH219,5068209007,90.2973258,23.7278125,0.02234432,4,3,0,0
Zone_DH219,5068209012,90.2983609,23.7288227,0.0,4,1,0,0
Zone_DH219,5068209013,90.2983206,23.7280762,0.01904762,4,3,0,1
Zone_DH219,11076432758,90.3044669,23.7197955,0.04908425,4,3,0,1
Zone_DH219,5068209014,90.2985916,23.7298343,0.0,4,1,0,0
Zone_DH219,11076432759,90.3047157,23.7178822,0.0,4,1,0,0
Zone_DH219,5068209017,90.2967612,23.7309381,0.0,4,2,0,0
Zone_DH219,5068209020,90.2970734,23.729822,0.11208791,3,3,0,0
Zone_DH219,4447318402,90.3203745,23.728383,0.0,4,1,0,0
Zone_DH219,4447318405,90.3203342,23.7285724,0.12564103,3,3,0,1
Zone_DH219,5098554758,90.2998731,23.7321355,0.06153846,4,3,0,1
Zone_DH219,5098554759,90.2994625,23.7320296,0.03516484,4,3,0,1
Zone_DH219,3959097225,90.3054206,23.7308758,0.203663,3,3,0,0
Zone_DH219,3959083415,90.3029785,23.7308916,0.26025641,2,4,0,0
Zone_DH219,4447318429,90.3200218,23.7288881,0.0,4,1,0,0
Zone_DH219,3959083421,90.3031194,23.7320541,0.11575092,3,3,0,0
Zone_DH219,3417630633,90.3193156,23.7298712,0.11483516,3,3,0,0
Zone_DH219,3417630635,90.3192163,23.7291397,0.08369963,4,3,0,1
Zone_DH219,3417630636,90.3190827,23.7289898,0.23058608,3,3,0,0
Zone_DH219,3424481707,90.3181262,23.7241302,0.07179487,4,3,0,0
Zone_DH219,2298857390,90.298071,23.7305949,0.16630037,3,3,0,0
Zone_DH219,2298857393,90.3129187,23.7320409,0.23974359,3,3,0,0
Zone_DH219,3424478646,90.3161439,23.7247786,0.08278388,4,3,0,0
Zone_DH219,3959083448,90.3109258,23.7386466,0.0467033,4,3,0,1
Zone_DH219,3959087546,90.3136229,23.7301644,0.09450549,4,3,0,1
Zone_DH219,3959087547,90.3132824,23.7303107,0.0,4,1,0,0
Zone_DH219,3424478652,90.3181169,23.724731,0.03498168,4,3,0,0
Zone_DH219,3959083454,90.3131366,23.7398271,0.0489011,4,2,0,0
Zone_DH219,3959087552,90.3137921,23.7316759,0.24377289,3,3,0,0
Zone_DH219,5104839135,90.3218561,23.7299744,0.03663004,4,2,0,0
Zone_DH219,5068209130,90.2975294,23.7281177,0.06996337,4,3,0,0
Zone_DH219,4469725165,90.32198,23.7285375,0.01904762,4,2,0,1
Zone_DH219,4469725166,90.3217782,23.7285425,0.0,4,1,0,0
Zone_DH219,5104803821,90.3189113,23.7378664,0.0,4,1,0,0
Zone_DH219,4469725168,90.3215114,23.7286204,0.0,4,1,0,0
Zone_DH219,5068209137,90.2972531,23.7295028,0.0978022,4,3,0,1
Zone_DH219,4469725170,90.3220236,23.7286941,0.05641026,4,3,0,1
Zone_DH219,5104803827,90.3189189,23.7374868,0.10567766,4,3,0,1
