null_silhouette
0.06267413129571425
0.05764187846857542
0.06157677796259261
0.08667604373178507
0.07214134476770362
0.07526729480635773
0.06338859010810435
0.052333993633325755
0.06876247767075845
0.09145384242266462
0.09210912227647776
0.07085438071841195
0.05798621995817889
0.08771607489842519
0.06303589241457759
0.0681808145118381
0.07147000619609843
0.06171826637668394
0.06956058096401964
0.06516259651914798
0.07914465356511159
0.05662536463295982
0.08623158744486657
0.05166851096954369
0.06001518469678484
0.06348722949072656
0.052584094514176595
0.07807370983771642
0.06362469803450328
0.12153555918454129
0.0832784023026536
0.0545558703907749
0.06797953082651931
0.07631904762590681
0.06638759892511195
0.07278792404035728
0.06840272502075766
0.09611234662937525
0.10312729246102315
0.057429755644418164
0.09936142335120282
0.06467612744575586
0.05979348166171496
0.05580314108106099
0.07554348124816028
0.06190539161814619
0.059204673579485646
0.057112360231695955
0.05907581858596801
0.06307658587778044
0.05723077802084694
0.05774878293110043
0.07484102750152663
0.061754092729026336
0.06860435345744106
0.08319401359535436
0.0970090367460464
0.049868512669611835
0.10512283077947748
0.07274617904336654
0.08546666775017957
0.07931211662949438
0.05580525874834576
0.052849419554366686
0.0658094037711018
0.06224213201646602
0.07042595760175717
0.054477331884722716
0.057608632878639945
0.06061506859462088
0.08532019894648221
0.07060434190673234
0.08076085885714572
0.05835543146100325
0.0562263134919861
0.07420614937388612
0.09681006063616081
0.06677781527287484
0.05708383802056179
0.09760371539242055
0.07162263573270893
0.06829079311266377
0.0650031882456893
0.13060401462529964
0.06353765198588582
0.05864028602034007
0.05096394117800724
0.057730840015415265
0.056929505170497496
0.07969372748011451
0.08669653244649325
0.05756019485791312
0.060561938799122784
0.0699261476245487
0.05760140724557679
0.06587910672457575
0.07024149267565319
0.053004489704070165
0.10206251507414686
0.07177877475784451
0.06936062595593036
0.06462551806392136
0.07710001532006383
0.06094603898674917
0.06343948083750692
0.06139587898980149
0.056945294215075756
0.057553584857524646
0.09151929757946431
0.07062473270610017
0.05325029641242104
0.06054851788491766
0.0876271209948926
0.06721660540003001
0.05216425453148378
0.061694110862072035
0.05699423962701909
0.07042424726589595
0.05879330071625182
0.056586373508359544
0.061539489020409954
0.08290619720128813
0.07203621458102753
0.10804540894018519
0.07639705331544656
0.05110128033956459
0.09094141959193733
0.05867208382221171
0.06808120898580215
0.063104501032431
0.0702801514584971
0.05923084412166517
0.06223102678404513
0.058281868939474776
0.06620683746313416
0.05153947721586286
0.07084396323457852
0.08226086367768835
0.07032211746209023
0.057781130366211984
0.06349104931410678
0.06693079665372821
0.07887129869957894
0.06206963594235476
0.09190290361385012
0.059625352071737726
0.05593479432750421
0.06286944268809032
0.12241458636119773
0.050953980161181446
0.08647956583179016
0.06704778096872424
0.06261270181521937
0.083585304450609
0.06741609514124028
0.06356975311350505
0.0834377285761925
0.07341323501448391
0.10581465265717734
0.06706150075411409
0.09600592699697293
0.08416521681911286
0.06721388419183952
0.0733025138078637
0.07741962585066238
0.06634271967732586
0.06872019836042033
0.06406457696343894
0.06381924856648817
0.059556361213063895
0.08175285562324588
0.07600816522939399
0.06987498108615083
0.08620808350532035
0.05785282610527866
0.06307075501222556
0.09266236416409793
0.05755915078054706
0.07161375900708723
0.08916662765916117
0.06027009929115205
0.07586632810109559
0.05564819183227908
0.06170527545629717
0.07027618322650403
0.05732883420058425
0.06920741644829849
0.07435117295763287
0.05857018781125993
0.05835914791247608
0.06457279774937927
0.056130277249451986
0.0735094418684522
0.08202662517399799
0.061933020817993505
0.08812553322507442
0.06091866369284392
0.05527058352505763
0.07609373911542497
0.06560065379446627
