zone_id,density,transitivity,avg_clustering_coef,avg_degree,n_scc,n_wcc,gscc_pct,gwcc_pct,wcc_fragmentation,orientation_entropy,path_length_p90_norm,mean_in_degree_centrality,mean_out_degree_centrality,hub_dominance_ratio,mean_closeness_centrality,mean_betweenness_centrality,betweenness_gini,mean_katz_centrality,mean_pagerank,mean_local_clustering,mean_strength_norm,global_efficiency,local_efficiency
Zone_DH507,0.008081748365667378,0.126,0.1143114311431143,0.7399041196067279,0.23529411764705882,0.3076923076923077,0.9764051883878938,0.9874586549062845,0.014912654452492544,0.9553430740581579,0.19306681143123042,0.0035182972524777064,0.0035182972524777064,0.31140829694323147,0.019049675559538327,0.03867747512616628,0.8676072671047546,0.0226920545417796,0.002737566634176865,0.128,0.003975424647632815,0.0261749411036684,0.12820499999999999
Zone_DH508,0.008751701327917291,0.1196,0.12466246624662465,0.8060724249072343,0.43137254901960786,0.5,0.9376158122297715,0.9702315325248071,0.024286322965487855,0.8978298238074773,0.22625925782310288,0.003945669544908702,0.003945669544908702,0.26310043668122274,0.015922954837455865,0.038257228065130926,0.8703131039814458,0.022868263255818776,0.002767649784002984,0.1415,0.004698229129020599,0.019089287200587692,0.14165
Zone_DH509,0.008166374003004209,0.12,0.1197119711971197,0.7795021803309767,0.3137254901960784,0.34615384615384615,0.9288449660284125,0.9670617420066152,0.016403919897741797,0.8065463400658931,0.16433363061770526,0.0036747997821003245,0.0036747997821003245,0.2832423580786026,0.02287386229904665,0.03132683793577593,0.8915732508697334,0.02224116753820878,0.00268341696448985,0.1255,0.0043368268883267076,0.02908085534481948,0.12568
Zone_DH510,0.010641673895106521,0.094,0.08910891089108912,0.7714579778445871,0.2549019607843137,0.4230769230769231,0.9770228536133416,0.978638368246968,0.023860247123988067,0.7473857613522418,0.1493272325410059,0.0047191532009281814,0.0047191532009281814,0.28635371179039304,0.030340851426782268,0.03904242652127594,0.8361035948975648,0.028012002922991604,0.0035317617895864167,0.10049999999999999,0.005421033610408384,0.04224974939656139,0.10063
Zone_DH511,0.01932990599502119,0.1128,0.09495949594959496,0.6563473362043281,0.2549019607843137,0.2692307692307692,0.8742433600988263,0.8896085997794928,0.025990626331487004,0.9093611230482738,0.3120322618170538,0.009212581599516047,0.009212581599516047,0.3786572052401747,0.03500933913475345,0.07919076636106596,0.8366834170854273,0.054396666545739124,0.00814651697291313,0.08449999999999999,0.01084206722081677,0.047363145190766225,0.08469499999999999
Zone_DH512,0.034879866855663924,0.202,0.15436543654365434,0.6228704531296552,0.2549019607843137,0.2692307692307692,0.6819024088943793,0.6824696802646085,0.04367277375372816,0.9271594327460249,0.4928845631858545,0.021007454937805294,0.021007454937805294,0.37614628820960705,0.03719458870018678,0.21721980764481014,0.9230769230769231,0.09755743626686292,0.018410887693585065,0.2085,0.02493675460787857,0.06601093608074317,0.212735
Zone_DH513,0.03223531568888795,0.1848,0.1674167416741674,0.7615720050919531,0.21568627450980393,0.34615384615384615,0.8930203829524398,0.918412348401323,0.04601619088197699,0.8190445494914769,0.336538834386754,0.01531618025479816,0.01531618025479816,0.49328602620087336,0.050655898770257286,0.10958863710929007,0.9170854271356785,0.07148372919830218,0.011792594731838801,0.19749999999999998,0.018070112034694615,0.06794519655632877,0.200765
Zone_DH514,0.017362359926939862,0.1232,0.1377137713771377,0.8270631889710461,0.23529411764705882,0.11538461538461539,0.9161210623841877,0.9831863285556781,0.008947592671495527,0.5733419280905314,0.14033114893947032,0.00755124705429133,0.00755124705429133,0.46812227074235807,0.0491206097969143,0.04068655098813355,0.7122149207576345,0.040354386819588195,0.005505216418179849,0.13849999999999998,0.009035056017347306,0.060550133353598726,0.1387
Zone_DH515,0.014689600214384946,0.1004,0.1044104410441044,0.8292299775195687,0.19607843137254902,0.11538461538461539,0.9387276096355776,0.9950385887541345,0.007669365146996164,0.6101919495774244,0.1305595408895266,0.00629621715327918,0.00629621715327918,0.25780567685589517,0.04373090335884951,0.030582189634643105,0.720139157325087,0.03461723839484227,0.004536538993778804,0.1165,0.0075894470545717395,0.054206338005232814,0.11644499999999999
Zone_DH516,0.016516103553571554,0.0924,0.09000900090009001,0.8199940413314916,0.2549019607843137,0.23076923076923078,0.9250154416306363,0.9618246968026462,0.017043033659991477,0.7486749749319582,0.12016751328085616,0.007433870157074366,0.007433870157074366,0.46539301310043674,0.054112998132173046,0.041457003933365044,0.7286432160804021,0.03970915196965064,0.005390900448840594,0.103,0.008673653776653417,0.061992234007519915,0.102895
Zone_DH517,0.02884323805896996,0.124,0.1242124212421242,0.8565856829446655,0.21568627450980393,0.2692307692307692,0.8004941321803581,0.8900220507166482,0.030677460587984658,0.8073700042973786,0.0849974795455427,0.01407619867394203,0.01407619867394203,0.42390829694323146,0.0861014240830913,0.045755320364656495,0.6579049091611907,0.06331852834628122,0.00994548933251507,0.13899999999999998,0.016624503071919046,0.09578117705811466,0.139185
Zone_DH518,0.0342663309849719,0.1708,0.16066606660666066,0.7690745104412121,0.19607843137254902,0.23076923076923078,0.8588017294626312,0.9802921719955897,0.033020877716233486,0.8126701045695458,0.23669006165419362,0.01510249410858266,0.01510249410858266,0.2860807860262009,0.056531456149253416,0.08404203945161445,0.8714727483571705,0.07140080745051904,0.011756494952047458,0.181,0.018070112034694615,0.07514484335928029,0.18116
Zone_DH519,0.03920282649628704,0.1288,0.099009900990099,0.6448633568971588,0.17647058823529413,0.19230769230769232,0.9274861025324274,0.9191014332965821,0.03493821900298253,0.8325454805901733,0.16677653263019118,0.018461279167406544,0.018461279167406544,0.3648471615720525,0.0999190248431781,0.10183618474650626,0.7081561654425977,0.08860707011552037,0.015968135927704172,0.11699999999999999,0.022045536682327428,0.10393438351554102,0.11682
Zone_DH520,0.03099413967461442,0.0976,0.0657065706570657,0.6046423444652094,0.3137254901960784,0.2692307692307692,0.8085237801111798,0.7863836824696803,0.04005112910097997,0.8263500931098696,0.1329636666795921,0.01688722487908675,0.01688722487908675,0.3875,0.0967858261085499,0.09353077572446539,0.7537688442211056,0.08491446103455244,0.015029541653129246,0.0715,0.020238525478857967,0.10114789040758794,0.0715
Zone_DH521,0.031953230231098514,0.0824,0.0612061206120612,0.6068362178705886,0.37254901960784315,0.38461538461538464,0.5734403953057443,0.5453417861080486,0.05730720068172134,0.7939765076636583,0.11799604482531317,0.022792185708309383,0.022792185708309383,0.385698689956332,0.10790641431208906,0.11365471174369356,0.6781986857363742,0.10393204562769173,0.020191810163291336,0.054,0.027105168052041922,0.12097360792956324,0.05407
Zone_DH522,0.02727061163179385,0.1128,0.10126012601260126,0.7251970423336311,0.19607843137254902,0.19230769230769232,0.45571340333539223,0.415380374862183,0.023647209203238175,0.8172539750752041,0.09442010159370276,0.024281969403755464,0.024281969403755464,0.2710698689956332,0.10235907623541098,0.10434292160180487,0.5778894472361811,0.0986120972464797,0.018639519632263575,0.1425,0.028912179255511386,0.12544285336894254,0.14234999999999998
Zone_DH523,0.040592097375900034,0.1548,0.14311431143114312,0.7770103735001759,0.11764705882352941,0.15384615384615385,0.6196417541692402,0.5756615214994487,0.02641670217298679,0.8151769087523277,0.09015471712745746,0.02872122384978165,0.02872122384978165,0.23089519650655027,0.13162025890456808,0.10199101261109823,0.5135291843834559,0.10667623721838997,0.020913805759118203,0.1905,0.03433321286591977,0.14388979962581377,0.19029
Zone_DH524,0.09734063934669009,0.1644,0.1764176417641764,0.7545841120229679,0.09803921568627451,0.07692307692307693,0.7544163063619519,0.7260198456449836,0.036003408606732,0.8026070763500931,0.20733646128194194,0.054724721079385905,0.054724721079385905,0.27691048034934507,0.1705617516545924,0.18308026350228004,0.534209509083881,0.16844516540297377,0.042465374294550134,0.207,0.06505240332490062,0.19969384764034698,0.206765
Zone_DH525,0.2179533289610087,0.06,0.056255625562556255,0.79423634246093,0.0196078431372549,0.038461538461538464,0.8764669549104386,0.8621830209481808,0.05070302513847465,0.643854748603352,0.3327387645895537,0.10746306389817706,0.10746306389817706,0.25393013100436684,0.21703717299532505,0.31832977597882545,0.5535369153459606,0.2480033997916591,0.08079130717302624,0.06949999999999999,0.1272135887242501,0.28456065688860904,0.06944499999999999
Zone_DH526,0.11461132149984836,0.116,0.09180918091809182,0.720294683242599,0.0784313725490196,0.15384615384615385,0.7156269302038296,0.6827453142227123,0.07413719642096292,0.7839851024208566,0.25204544573267673,0.06895742228295056,0.06895742228295056,0.2766375545851528,0.16991395040001728,0.24808584836453854,0.6532663316582914,0.19361709846439287,0.05345775724101416,0.13249999999999998,0.08203830863751356,0.2137312590244379,0.1324
Zone_DH527,0.05751017270682153,0.0948,0.0774077407740774,0.773706020963679,0.17647058823529413,0.11538461538461539,0.8723903644224831,0.8678335170893053,0.028973157221985513,0.776464689872511,0.17336849044166117,0.02859782762450228,0.02859782762450228,0.26413755458515287,0.11850444283693763,0.11484909812768877,0.8457672980286046,0.10942820272294287,0.02178621710407566,0.09499999999999999,0.033971810625225876,0.1289404450427564,0.09523999999999999
Zone_DH528,0.039118200858950215,0.1092,0.10756075607560756,0.8678529833969826,0.23529411764705882,0.23076923076923078,0.9113032736256947,0.9215821389195149,0.03429910524073285,0.7325956166738289,0.1116367443483656,0.01833788294212717,0.01833788294212717,0.21992358078602625,0.10650284492717635,0.07049091492208841,0.7446849632779281,0.07679072105642307,0.013019987244744473,0.12699999999999997,0.02168413444163354,0.11534633938038526,0.12685999999999997
Zone_DH529,0.01737646419982934,0.1316,0.1242124212421242,0.8642777822919205,0.13725490196078433,0.07692307692307693,0.9885114268066707,0.9964167585446526,0.005965061780997018,0.8609439908322589,0.2338593974175036,0.007430860493043162,0.007430860493043162,0.2381550218340611,0.04187171375821898,0.054009120098500014,0.8277928102048706,0.03867781273159785,0.005216418179849102,0.13849999999999998,0.008673653776653417,0.050185826520900506,0.13833499999999999
Zone_DH530,0.009210090196825126,0.1456,0.12871287128712872,0.8133853362584978,0.13725490196078433,0.2692307692307692,0.9703520691785051,0.9669239250275633,0.013208351086493396,0.9719954161294944,0.20846097173213385,0.004135278378874566,0.004135278378874566,0.2622270742358078,0.02399887714449207,0.0380950274450822,0.904136064940085,0.023941063367763128,0.002906032273203133,0.143,0.004698229129020599,0.03182211317504606,0.14321499999999998
Zone_DH531,0.007122657809183292,0.1456,0.14446444644464446,0.8098101351534356,0.2549019607843137,0.34615384615384615,0.9281037677578753,0.925303197353914,0.014699616531742649,0.9871794871794871,0.08965062623599211,0.0033918913631671307,0.0033918913631671307,0.48040393013100446,0.03569384912708782,0.02009075861967272,0.9018167761886355,0.02008520209584717,0.002370552206298208,0.164,0.003975424647632815,0.0360832763368834,0.164105
Zone_DH532,0.002073328114752364,0.138,0.12061206120612061,0.7406354107418542,0.43137254901960786,0.46153846153846156,0.94366893143916,0.9539691289966924,0.012782275244993608,0.9546268442916486,0.05502345961456436,0.000990179466266181,0.000990179466266181,0.5407205240174674,0.023148098163483444,0.004884450490103919,0.8803633552377271,0.00651972241944929,0.0006858958160355221,0.13699999999999998,0.0010842067220816767,0.019235849500421596,0.136845
Zone_DH533,0.001078976876044597,0.2008,0.1566156615661566,0.6723815714633948,0.45098039215686275,0.3076923076923077,0.9577516985793699,0.9768467475192942,0.007456327226246272,0.9289858186506231,0.06359300476947537,0.0004996042291798965,0.0004996042291798965,0.3622816593886463,0.019488021075134147,0.004512126339537505,0.8975647468109781,0.004273061315449871,0.00043921398746134304,0.177,0.00036140224069389166,0.015019921616310748,0.179805
Zone_DH534,0.0020028067503050045,0.2616,0.20522052205220523,0.6273394545109828,0.6470588235294118,0.46153846153846156,0.9597282273008029,0.9800165380374862,0.014273540690242864,0.9208207993124193,0.09756097560975611,0.0009028992093612588,0.0009028992093612588,0.6396288209606988,0.017399941697887094,0.011169724516992358,0.887127947429455,0.008486522624680623,0.0009145277547140298,0.23099999999999998,0.0010842067220816767,0.018662266178849425,0.23456999999999997
