zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH369,6341195784,90.3542878,23.8148689,0.0137668,4,3,0,0
Zone_DH369,9752354829,90.3466592,23.8202471,0.01279417,4,3,0,0
Zone_DH369,9752354835,90.3494073,23.8236632,0.00104153,4,3,0,0
Zone_DH369,9752354838,90.3495978,23.8231615,0.03642104,4,3,0,0
Zone_DH369,476012574,90.3537517,23.8204658,0.01055712,4,3,0,0
Zone_DH369,3833739295,90.357945,23.8177969,0.01954991,4,3,0,0
Zone_DH369,3833739296,90.3574713,23.8192192,0.04662557,4,3,0,0
Zone_DH369,9752354849,90.3489916,23.8231811,0.03518498,4,3,0,0
Zone_DH369,9752354853,90.3487137,23.8224735,0.00154,4,3,0,0
Zone_DH369,9752354860,90.3469223,23.8245281,0.0,4,1,0,0
Zone_DH369,1747560496,90.3553276,23.8176444,0.00551158,4,3,0,0
Zone_DH369,9752354865,90.3466407,23.8218365,0.04084246,4,4,0,0
Zone_DH369,9752354871,90.3466379,23.8213596,0.02731071,4,4,0,0
Zone_DH369,9752354874,90.3466192,23.8233295,0.08544982,3,5,0,1
Zone_DH369,9752354881,90.3513533,23.8235982,0.18390455,2,5,0,0
Zone_DH369,476014658,90.3586616,23.8254102,0.01717102,4,3,0,1
Zone_DH369,476014659,90.3553046,23.8253788,0.01385191,4,3,0,0
Zone_DH369,9752354886,90.3503984,23.8263463,0.0,4,1,0,0
Zone_DH369,4450177102,90.3409293,23.8128638,0.0056818,4,3,0,1
Zone_DH369,476014671,90.3569641,23.8239326,0.12091038,3,3,0,0
Zone_DH369,4450177104,90.3403196,23.8128981,0.01133927,4,3,0,1
Zone_DH369,9752354894,90.3504521,23.8235197,0.15579952,2,3,0,0
Zone_DH369,9752354896,90.3501087,23.8231565,0.16250664,2,4,0,0
Zone_DH369,4387516499,90.3521264,23.8217408,0.0028409,4,4,0,0
Zone_DH369,4387516500,90.3532599,23.8217491,0.01056117,4,4,0,0
Zone_DH369,3833735254,90.3593483,23.8176284,0.00514279,4,3,0,0
Zone_DH369,3833735255,90.3589355,23.8188552,0.0,4,1,0,0
Zone_DH369,3833735256,90.3591905,23.8181663,0.01473133,4,3,0,1
Zone_DH369,4387516506,90.352466,23.8227596,0.01648612,4,3,0,0
Zone_DH369,8870883419,90.3509786,23.8078979,0.0,4,1,0,0
Zone_DH369,4526086240,90.355208,23.8272496,0.0,4,1,0,0
Zone_DH369,11904557152,90.3556783,23.8255869,0.0,4,1,0,0
Zone_DH369,11904557158,90.3559016,23.8255525,0.0,4,1,0,0
Zone_DH369,4526086247,90.3558892,23.8272248,0.01043959,4,3,0,1
Zone_DH369,11904557162,90.3560407,23.8258492,0.01703323,4,3,0,0
Zone_DH369,4526086251,90.3558997,23.8266523,0.05756769,3,3,0,0
Zone_DH369,6273159277,90.3543822,23.8144579,0.00889959,4,4,0,0
Zone_DH369,5662562428,90.3477777,23.8308759,0.00449437,4,3,0,0
Zone_DH369,5660250236,90.3463858,23.8192895,0.03362067,4,3,0,0
Zone_DH369,5662562430,90.3463162,23.8301416,0.0,4,1,0,0
Zone_DH369,4359950463,90.3572141,23.819154,0.05139553,3,3,0,1
Zone_DH369,11780552832,90.356955,23.826248,0.07770524,3,3,0,1
Zone_DH369,4359950464,90.3576441,23.819263,0.00368385,4,3,0,0
Zone_DH369,4359950462,90.3566171,23.8189783,0.0,4,1,0,0
Zone_DH369,5662562435,90.3477873,23.830548,0.01168375,4,3,0,0
Zone_DH369,5660250239,90.3470537,23.8195324,0.03580504,4,3,0,0
Zone_DH369,5660250237,90.3463349,23.8202366,0.00968985,4,3,0,0
Zone_DH369,476012678,90.358468,23.8221997,0.00288548,4,3,0,1
Zone_DH369,5660250238,90.3470162,23.8202587,0.01359659,4,3,0,0
