grid_score,orientation_deg,null_mean,null_p95,excess,z_vs_null,angular_entropy,ink_fraction,zone_id,zone_prior,row,col,patch_id,valid
0.20922796734231366,46,0.29522422622042543,0.37290232401985685,-0.08599625887811177,-2.0289064121962026,0.8509604315832259,0.03057861328125,Zone_DH168,grid-leaning,2,1,Zone_DH168_r2c1,True
0.29176934602950183,1,0.3039144213542358,0.37297889795272965,-0.012145075324733967,-0.2918253276937259,0.8375742785051301,0.03741455078125,Zone_DH168,grid-leaning,2,2,Zone_DH168_r2c2,True
0.5672849561300362,10,0.2886354498359445,0.35392477547646867,0.27864950629409163,7.3639599184118545,0.8692564707072603,0.0394287109375,Zone_DH168,grid-leaning,2,3,Zone_DH168_r2c3,True
0.19624309864913486,10,0.3292672758505835,0.5038167449526819,-0.13302417720144866,-1.3245689314841589,0.7065731661902565,0.0225830078125,Zone_DH168,grid-leaning,2,4,Zone_DH168_r2c4,True
0.46093360444615716,72,0.2818975397272622,0.334381254460083,0.17903606471889494,6.0853955558969055,0.9011158549891832,0.07366943359375,Zone_DH168,grid-leaning,3,0,Zone_DH168_r3c0,True
0.39776353295909334,10,0.3108365158553292,0.3926444583964295,0.08692701710376416,1.7541416500573213,0.827494695433946,0.08587646484375,Zone_DH168,grid-leaning,3,1,Zone_DH168_r3c1,True
0.4745053351436902,16,0.2806726048257104,0.3307970460310449,0.19383273031797982,7.706579279618558,0.9140555238282927,0.07916259765625,Zone_DH168,grid-leaning,3,2,Zone_DH168_r3c2,True
0.3396140927521271,87,0.2883426685891678,0.34848318651795335,0.05127142416295932,1.4706063102725915,0.8589961765690894,0.031005859375,Zone_DH168,grid-leaning,3,3,Zone_DH168_r3c3,True
0.32046371545271196,33,0.2893361269671038,0.3487086111531731,0.03112758848560815,0.8946220041444626,0.885990285797317,0.05462646484375,Zone_DH168,grid-leaning,3,4,Zone_DH168_r3c4,True
0.23157778660753198,1,0.2883971471185191,0.43882949740498667,-0.05681936051098713,-0.6876391839347328,0.7858796954706005,0.0784912109375,Zone_DH168,grid-leaning,4,0,Zone_DH168_r4c0,True
0.3660360381393868,10,0.3027415526212242,0.38489302348372323,0.06329448551816258,1.367655833809959,0.8314504439799225,0.083740234375,Zone_DH168,grid-leaning,4,1,Zone_DH168_r4c1,True
0.5950943170079449,28,0.29389911078305725,0.3643702258325715,0.30119520622488766,7.975359270758545,0.8604426891544535,0.0848388671875,Zone_DH168,grid-leaning,4,2,Zone_DH168_r4c2,True
0.32558914421577334,73,0.27437112426283006,0.3124223558215694,0.05121801995294328,2.285927893085648,0.916359188921501,0.08642578125,Zone_DH168,grid-leaning,4,3,Zone_DH168_r4c3,True
0.3288084463522733,80,0.2835761328031956,0.33995889144579583,0.045232313549077696,1.5662642620408171,0.897037352201018,0.067138671875,Zone_DH168,grid-leaning,4,4,Zone_DH168_r4c4,True
0.2359556559730845,65,0.2823651825867669,0.3275703190188762,-0.04640952661368242,-1.6469133293440696,0.9084654734322417,0.0618896484375,Zone_DH167,grid-leaning,0,0,Zone_DH167_r0c0,True
0.632278955808927,6,0.2983305136585796,0.37326870455008615,0.3339484421503474,7.591254460550403,0.8416668966035346,0.0802001953125,Zone_DH167,grid-leaning,0,1,Zone_DH167_r0c1,True
0.25434408608804127,31,0.274456676555542,0.31840385362200163,-0.020112590467500746,-0.8889266316042482,0.9282134736850219,0.08636474609375,Zone_DH167,grid-leaning,0,2,Zone_DH167_r0c2,True
0.3072258918365258,88,0.305532625958983,0.3813330128831438,0.0016932658775428155,0.034794956683494305,0.8056476153537432,0.10052490234375,Zone_DH167,grid-leaning,0,3,Zone_DH167_r0c3,True
0.4450401650383407,5,0.28878521778812266,0.33808626467047587,0.15625494725021805,5.400423427744593,0.8861867920922796,0.06231689453125,Zone_DH167,grid-leaning,0,4,Zone_DH167_r0c4,True
0.5573082147602517,80,0.2819462268113709,0.31912325081685217,0.27536198794888084,12.023913945949882,0.9127003014695391,0.074951171875,Zone_DH167,grid-leaning,1,0,Zone_DH167_r1c0,True
0.3910906525080114,5,0.28142444623663304,0.3332207533832644,0.10966620627137835,3.935965363075374,0.9080708378768957,0.0615234375,Zone_DH167,grid-leaning,1,1,Zone_DH167_r1c1,True
0.5479073724296313,1,0.2892785578974452,0.38048797246301863,0.25862881453218606,5.296753812706282,0.8467020718017056,0.10247802734375,Zone_DH167,grid-leaning,1,2,Zone_DH167_r1c2,True
0.1654381110182919,39,0.3135040145616649,0.41801397630652026,-0.14806590354337298,-2.6706892462204115,0.7647338415348411,0.08697509765625,Zone_DH167,grid-leaning,1,3,Zone_DH167_r1c3,True
0.40747199231039827,87,0.2967452278125338,0.3603439751652101,0.11072676449786445,2.980032233453472,0.8543310893384882,0.05377197265625,Zone_DH167,grid-leaning,1,4,Zone_DH167_r1c4,True
0.25121028562489733,42,0.30684862165758303,0.39896183672707075,-0.0556383360326857,-1.0293662861276558,0.8184417518807049,0.06866455078125,Zone_DH167,grid-leaning,2,0,Zone_DH167_r2c0,True
0.20749625571316727,44,0.2745717236412401,0.353583964672052,-0.06707546792807284,-1.6414905239464475,0.8863224160234682,0.0682373046875,Zone_DH167,grid-leaning,2,1,Zone_DH167_r2c1,True
0.3800125898384483,20,0.2720007728840249,0.31200858207652193,0.10801181695442341,5.216002133927278,0.93527014276253,0.06121826171875,Zone_DH167,grid-leaning,2,2,Zone_DH167_r2c2,True
0.764441004564539,87,0.3032630033899196,0.40077763151274065,0.4611780011746194,8.664423723507948,0.8008375282242937,0.09197998046875,Zone_DH167,grid-leaning,2,3,Zone_DH167_r2c3,True
0.35333274311845947,1,0.2775613197928021,0.39891995568370986,0.0757714233256574,1.2436712211900085,0.7208351459170458,0.052490234375,Zone_DH167,grid-leaning,2,4,Zone_DH167_r2c4,True
0.5259549871151561,35,0.3000166238259216,0.375661902333376,0.2259383632892345,5.444938595656445,0.8362986603853927,0.0670166015625,Zone_DH167,grid-leaning,3,0,Zone_DH167_r3c0,True
0.4085915905007122,89,0.27232491645485707,0.3076361709422708,0.13626667404585513,7.07134769457525,0.9330086455063292,0.06573486328125,Zone_DH167,grid-leaning,3,1,Zone_DH167_r3c1,True
0.784374226524772,88,0.31080015539138744,0.4169906489564737,0.4735740711333845,8.35108423839818,0.771514107102128,0.03607177734375,Zone_DH167,grid-leaning,3,2,Zone_DH167_r3c2,True
0.2953172929327115,87,0.32910915907093063,0.4553942301438436,-0.03379186613821916,-0.40800702876671724,0.7352889398383126,0.04278564453125,Zone_DH167,grid-leaning,3,3,Zone_DH167_r3c3,True
0.577772601863175,84,0.2897498025617119,0.3533005766049164,0.28802279930146313,8.213550658283223,0.8808899274781086,0.0552978515625,Zone_DH167,grid-leaning,3,4,Zone_DH167_r3c4,True
0.40000791268358604,26,0.27569844821782263,0.31433798217422115,0.12430946446576341,6.064714444984597,0.934064470420181,0.06060791015625,Zone_DH167,grid-leaning,4,0,Zone_DH167_r4c0,True
0.5788867334583169,49,0.2945297559951568,0.3781439020569911,0.2843569774631601,6.20028578069379,0.8299512790867994,0.067626953125,Zone_DH167,grid-leaning,4,1,Zone_DH167_r4c1,True
0.32482663036497333,75,0.3072474128998253,0.39713102938739714,0.01757921746514801,0.30096146308577804,0.8041811936746063,0.0548095703125,Zone_DH167,grid-leaning,4,2,Zone_DH167_r4c2,True
0.45303899784623597,1,0.3253160861341162,0.4574693440472018,0.12772291171211975,1.6018770151366293,0.7212054930737195,0.0308837890625,Zone_DH167,grid-leaning,4,3,Zone_DH167_r4c3,True
0.49816295113647785,80,0.2893348101578406,0.346555003620617,0.20882814097863722,6.49847668846397,0.879188023557875,0.031005859375,Zone_DH167,grid-leaning,4,4,Zone_DH167_r4c4,True
0.14588222180444713,0,0.3188206161150068,0.45680318841135875,-0.17293839431055966,-2.1626022811704493,0.7356719736971803,0.05242919921875,Zone_DH130,organic-leaning,0,0,Zone_DH130_r0c0,True
0.40740494443769865,88,0.30725655138017716,0.39961239185636716,0.10014839305752149,1.8327708936768219,0.7818949828377102,0.05694580078125,Zone_DH130,organic-leaning,0,1,Zone_DH130_r0c1,True
0.4127147244850322,78,0.28378113210952227,0.34708195663584235,0.12893359237550994,3.7642201145387713,0.8821981300286491,0.06158447265625,Zone_DH130,organic-leaning,0,2,Zone_DH130_r0c2,True
0.40469201708025304,0,0.30774976419923,0.3961514465567852,0.09694225288102304,2.353031493922073,0.8136493569101217,0.04730224609375,Zone_DH130,organic-leaning,0,3,Zone_DH130_r0c3,True
0.4142630420245106,73,0.2750605495897123,0.32663092052071546,0.13920249243479826,4.631595206296631,0.9185169444810728,0.05657958984375,Zone_DH130,organic-leaning,0,4,Zone_DH130_r0c4,True
0.2530234262503358,10,0.27564342003101566,0.3079820222290093,-0.02261999378067986,-1.1007955173657222,0.9275209586977463,0.04779052734375,Zone_DH130,organic-leaning,1,0,Zone_DH130_r1c0,True
0.6096654765353965,85,0.2933627901874978,0.39099867962454793,0.3163026863478987,5.7835215748861115,0.8024401131506445,0.0531005859375,Zone_DH130,organic-leaning,1,1,Zone_DH130_r1c1,True
0.3713751007612888,2,0.28045813710546896,0.3332108701400827,0.09091696365581986,2.978581860149846,0.8885051136238682,0.041748046875,Zone_DH130,organic-leaning,1,2,Zone_DH130_r1c2,True
0.11926307239209127,89,0.3125832634279981,0.45956099044622684,-0.1933201910359068,-2.1724425954639917,0.7616093621259021,0.0494384765625,Zone_DH130,organic-leaning,1,3,Zone_DH130_r1c3,True
0.08309298803281799,36,0.304362616567335,0.5168197876828401,-0.22126962853451698,-1.9545140538367223,0.6470341531316453,0.0426025390625,Zone_DH130,organic-leaning,1,4,Zone_DH130_r1c4,True
