zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH390,5096861696,90.3664967,23.7033875,0.01497006,4,3,0,0
Zone_DH390,5096861697,90.3675806,23.703421,0.04362703,4,3,0,0
Zone_DH390,5096861699,90.3672519,23.7016109,0.09395495,3,3,0,0
Zone_DH390,5096861700,90.368388,23.7030304,0.05553179,4,3,0,1
Zone_DH390,5096861702,90.3667545,23.7027186,0.07513544,4,4,0,0
Zone_DH390,5096861704,90.3663062,23.7010732,0.06387226,4,3,0,0
Zone_DH390,5096861714,90.3651115,23.6998321,0.3039635,3,3,0,0
Zone_DH390,4465222169,90.3492042,23.6951356,0.0,4,1,0,0
Zone_DH390,5097788453,90.3691256,23.6884659,0.0,4,1,0,0
Zone_DH390,5104758826,90.3717568,23.6941642,0.00092672,4,2,0,0
Zone_DH390,5104758827,90.3718159,23.6946996,0.01133447,4,2,0,0
Zone_DH390,4465222187,90.3491217,23.6984539,0.13095238,3,3,0,1
Zone_DH390,5104563760,90.3709523,23.6990293,0.05474765,4,2,0,0
Zone_DH390,5104563761,90.3697935,23.6966449,0.0,4,1,0,0
Zone_DH390,4462892594,90.3708882,23.695772,0.0,4,1,0,0
Zone_DH390,5104563762,90.3690658,23.6963427,0.29719133,3,3,0,1
Zone_DH390,5104563764,90.3688207,23.6968577,0.31686627,2,3,0,1
Zone_DH390,5104563763,90.3681934,23.6966271,0.0,4,1,0,0
Zone_DH390,5104563765,90.368211,23.6961978,0.0,4,1,0,0
Zone_DH390,5104563766,90.3689746,23.6965188,0.31244654,3,3,0,1
Zone_DH390,5104563770,90.3685491,23.6952836,0.0,4,1,0,0
Zone_DH390,5104563771,90.3693804,23.6957356,0.21236099,3,3,0,1
Zone_DH390,5104563772,90.3684326,23.6955713,0.0,4,1,0,0
Zone_DH390,5104563774,90.3692555,23.6959766,0.26497006,3,3,0,1
Zone_DH390,5104563775,90.3683719,23.6959351,0.0,4,1,0,0
Zone_DH390,5104563776,90.369112,23.6962536,0.28136584,3,3,0,1
Zone_DH390,5104563777,90.3714806,23.695488,0.0,4,1,0,0
Zone_DH390,5104563780,90.371381,23.6958484,0.02373824,4,3,0,1
Zone_DH390,11338226245,90.3642699,23.7013994,0.05424865,4,3,0,1
Zone_DH390,4607427654,90.3674373,23.6867728,0.05838323,4,3,0,1
Zone_DH390,4607427655,90.3674507,23.6871677,0.0,4,1,0,0
Zone_DH390,4092039752,90.3478481,23.6854634,0.02915597,4,2,0,0
Zone_DH390,11338226247,90.3647359,23.6998475,0.0595951,4,2,0,0
Zone_DH390,11338226248,90.3630029,23.7015379,0.02366695,4,3,0,1
Zone_DH390,4092039755,90.3486542,23.6856522,0.03942116,4,3,0,1
Zone_DH390,5104563788,90.3692873,23.6959154,0.25085543,3,3,0,1
Zone_DH390,5104563789,90.3688507,23.6984427,0.0,4,1,0,0
Zone_DH390,5104563790,90.3692715,23.6974581,0.0,4,1,0,0
Zone_DH390,5104563791,90.3690993,23.6979371,0.02373824,4,3,0,1
Zone_DH390,11338226255,90.366411,23.703334,0.02580553,4,3,0,0
Zone_DH390,11338226252,90.3628634,23.7012554,0.0,4,2,0,0
Zone_DH390,11338226258,90.3658895,23.7029094,0.00484745,4,3,0,0
Zone_DH390,11338226253,90.3633202,23.7010314,0.0,4,2,0,0
Zone_DH390,5104563798,90.371852,23.6969221,0.0,4,1,0,0
Zone_DH390,5104563801,90.3708015,23.6965902,0.0,4,1,0,0
Zone_DH390,4462892634,90.3714469,23.6965652,0.0,4,1,0,0
Zone_DH390,3514169435,90.3660028,23.6844273,0.01190476,4,2,0,1
Zone_DH390,3514169436,90.3505978,23.6844521,0.04712005,4,2,0,0
Zone_DH390,5104563805,90.3714169,23.6967082,0.02373824,4,3,0,1
Zone_DH390,4462892642,90.37164,23.6977981,0.04697747,4,3,0,1
Zone_DH390,3514169445,90.3494215,23.684875,0.0397063,4,2,0,0
Zone_DH390,3514169448,90.3576474,23.6849086,0.15975192,3,3,0,1
