zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH638,6585815040,90.4264936,23.7220056,0.17205575,1,3,0,1
Zone_DH638,6585815041,90.4262741,23.7235776,0.0,4,1,0,0
Zone_DH638,10112897024,90.4243684,23.7312855,0.0,4,1,0,0
Zone_DH638,11308881920,90.4190701,23.7315986,0.0130576,4,3,0,1
Zone_DH638,10112897031,90.4244982,23.7322283,0.03124258,3,4,0,1
Zone_DH638,10112897032,90.4221492,23.7317538,0.0279351,4,3,0,0
Zone_DH638,6235066375,90.4291758,23.7173687,0.13018211,2,3,0,0
Zone_DH638,4363489291,90.4206279,23.7323373,0.00187441,4,2,0,1
Zone_DH638,387125260,90.4242235,23.7100906,0.00345167,4,3,0,0
Zone_DH638,4363489293,90.4207525,23.7324597,0.00934394,4,3,0,1
Zone_DH638,4363489292,90.4206591,23.7323043,0.0,4,1,0,0
Zone_DH638,4363489294,90.4207883,23.7324275,0.0,4,1,0,0
Zone_DH638,4363489295,90.4208506,23.73194,0.0,4,1,0,0
Zone_DH638,4363489296,90.4220861,23.7330221,0.0,4,1,0,0
Zone_DH638,4363489297,90.4212862,23.7317691,0.08151768,3,3,0,0
Zone_DH638,4363489299,90.4211735,23.7321005,0.0,4,1,0,0
Zone_DH638,4363489300,90.4212339,23.7321083,0.07275048,3,3,0,1
Zone_DH638,10006962196,90.4173086,23.7249646,0.00187441,4,2,0,1
Zone_DH638,7705686038,90.4289743,23.729528,0.02330533,4,3,0,1
Zone_DH638,7705686039,90.4289925,23.730305,0.0,4,1,0,0
Zone_DH638,4363489304,90.4212344,23.7329274,0.01203072,4,3,0,1
Zone_DH638,4363489305,90.4215641,23.7325714,0.02662864,4,3,0,1
Zone_DH638,4363489306,90.4212709,23.732167,0.06954675,3,3,0,0
Zone_DH638,9984524312,90.4207172,23.7208717,0.0,4,1,0,0
Zone_DH638,401610780,90.4195406,23.7178376,0.01596945,4,3,0,0
Zone_DH638,4363489310,90.4214486,23.7324731,0.03196879,3,3,0,0
Zone_DH638,4363489311,90.4217767,23.7318686,0.00561269,4,3,0,1
Zone_DH638,4363489312,90.4215392,23.7323203,0.01330377,4,4,0,0
Zone_DH638,11328813089,90.4360699,23.7156382,0.00586941,4,3,0,0
Zone_DH638,7705686049,90.4356431,23.7304953,0.0,4,1,0,0
Zone_DH638,4363489315,90.42174,23.7323798,0.01231733,4,3,0,1
Zone_DH638,7705686052,90.433559,23.7312417,0.0,4,1,0,0
Zone_DH638,10006962209,90.4169143,23.7249803,0.00374531,4,2,0,1
Zone_DH638,4363489319,90.4224346,23.7329507,0.01024774,4,2,0,0
Zone_DH638,4363489320,90.4221852,23.7327582,0.01115329,4,3,0,1
Zone_DH638,4363489321,90.4222106,23.732727,0.0,4,1,0,0
Zone_DH638,4363489322,90.4220274,23.7319489,0.0,4,1,0,0
Zone_DH638,4363489323,90.4220349,23.7319191,0.00374707,4,3,0,1
Zone_DH638,4363489324,90.4224925,23.7320463,0.0,4,1,0,0
Zone_DH638,4619812909,90.430664,23.7298852,0.01803904,4,3,0,0
Zone_DH638,7705686055,90.4390723,23.7244198,0.00213289,4,3,0,1
Zone_DH638,7705686056,90.4273456,23.7152309,0.00204673,4,3,0,1
Zone_DH638,7705686064,90.4345148,23.7306668,0.01082272,4,3,0,0
Zone_DH638,11527147569,90.4227984,23.7285431,0.05930956,3,4,0,1
Zone_DH638,7705686057,90.4268034,23.7138936,0.00419897,4,3,0,0
Zone_DH638,7705686067,90.4322714,23.7316019,0.01120253,4,3,0,0
Zone_DH638,6139734068,90.4208938,23.7270544,0.0245186,4,3,0,0
Zone_DH638,277542965,90.4202943,23.7166592,0.05230776,3,3,0,0
Zone_DH638,7705686068,90.4338007,23.7209188,0.00374707,4,3,0,1
Zone_DH638,6139734067,90.4207872,23.7269633,0.04186837,3,3,0,1
Zone_DH638,3738878008,90.4281556,23.7128364,0.05766725,3,4,0,0
Zone_DH638,11527147571,90.4237507,23.7276225,0.09698423,2,3,0,0
Zone_DH638,4619812921,90.4325054,23.7303362,0.01363962,4,3,0,1
Zone_DH638,387127355,90.4318017,23.7185759,0.08244082,3,3,0,0
Zone_DH638,7705686075,90.4245508,23.721097,0.0,4,1,0,0
Zone_DH638,387127357,90.4318717,23.7196212,0.09095657,2,3,0,0
Zone_DH638,6139734077,90.4181537,23.7286651,0.00151219,4,3,0,0
Zone_DH638,7705686077,90.4327327,23.7178391,0.02863493,4,3,0,0
Zone_DH638,6139734080,90.421536,23.7257323,0.0790841,3,3,0,0
Zone_DH638,4619812922,90.432496,23.7304971,0.01760121,4,3,0,0
Zone_DH638,7705686082,90.4382247,23.728827,0.00374707,4,3,0,1
Zone_DH638,7705686079,90.4384557,23.7236235,0.01581119,4,3,0,0
Zone_DH638,11232938052,90.4334894,23.7267094,0.02071527,4,3,0,0
Zone_DH638,7705686083,90.4330587,23.7316455,0.0,4,1,0,0
Zone_DH638,11232938045,90.4325994,23.7273948,0.00390708,4,3,0,0
Zone_DH638,11232938054,90.4323861,23.7281497,0.00131174,4,3,0,0
Zone_DH638,11232938056,90.4334646,23.7283074,0.01233843,4,3,0,0
Zone_DH638,11232938057,90.4286672,23.7286902,0.01929451,4,3,0,0
Zone_DH638,6139734091,90.4213741,23.7265974,0.09953386,2,3,0,0
Zone_DH638,11232938064,90.4333957,23.7304034,0.01035851,4,4,0,1
Zone_DH638,4963866705,90.4259042,23.7211457,0.00075258,4,3,0,0
Zone_DH638,11232938066,90.433856,23.7308679,0.0,4,1,0,0
Zone_DH638,11232938067,90.4345069,23.7306098,0.01450825,4,3,0,0
Zone_DH638,6139734099,90.4176489,23.7220712,0.04414896,3,3,0,0
Zone_DH638,387813463,90.4170896,23.7285146,0.02222042,4,4,0,0
Zone_DH638,4689676376,90.4207143,23.7257615,0.027441,4,3,0,0
Zone_DH638,6345279575,90.4181349,23.7153704,0.00385961,4,3,0,1
Zone_DH638,6139734108,90.4176638,23.7217888,0.05400458,3,3,0,0
Zone_DH638,387127394,90.4306693,23.7292892,0.040845,3,3,0,0
Zone_DH638,373389415,90.4236273,23.7110182,0.02588485,4,3,0,0
Zone_DH638,4740096103,90.4381338,23.7244775,0.03476282,3,3,0,0
Zone_DH638,387127402,90.4380209,23.729601,0.00561269,4,2,0,1
Zone_DH638,4740096115,90.4370595,23.7271017,0.00707917,4,3,0,1
Zone_DH638,3988846708,90.4303908,23.7113386,0.00187441,4,2,0,1
Zone_DH638,373389433,90.4222373,23.7108047,0.00619471,4,3,0,0
Zone_DH638,3988846715,90.4288522,23.7122956,0.0047845,4,3,0,1
Zone_DH638,11368118397,90.4396535,23.7261986,0.00187441,4,2,0,1
Zone_DH638,4965820542,90.4282427,23.7192071,0.0,4,1,0,0
Zone_DH638,6787244158,90.4286761,23.7143849,0.01648113,4,3,0,0
Zone_DH638,3988846722,90.4284128,23.7125761,0.00235269,4,3,0,0
Zone_DH638,387807363,90.4219118,23.727467,0.03278115,3,3,0,0
Zone_DH638,4965820546,90.4273225,23.7190465,0.01197445,4,3,0,1
