zone_id,density,transitivity,avg_clustering_coef,avg_degree,n_scc,n_wcc,gscc_pct,gwcc_pct,wcc_fragmentation,orientation_entropy,path_length_p90_norm,mean_in_degree_centrality,mean_out_degree_centrality,hub_dominance_ratio,mean_closeness_centrality,mean_betweenness_centrality,betweenness_gini,mean_katz_centrality,mean_pagerank,mean_local_clustering,mean_strength_norm,global_efficiency,local_efficiency
Zone_DH004,0.34199200103195865,0.09555297333757529,-0.05316477771136313,-0.044120650580055654,0.12297991221713109,0.06842212843875672,-0.06700196270670167,-0.10822323605634332,0.13241709168066101,-0.2974068813324753,-0.30781237953799556,0.5184639280818713,0.5184639280818713,-0.12230612434778654,0.44437544170644827,0.0836276768649632,-0.2660508139729833,0.29942844838545635,0.48642401104647853,0.055432077849635275,0.5112817923604992,0.3669461685665749,0.05324575154102568
Zone_DH005,0.1308116775035501,0.1468531940439461,0.030456299816385035,-0.0162351445220158,0.06331818384358204,0.026068155179705954,0.2705902384882918,0.22781568530713092,-0.005180084404545537,0.006998173359290427,0.046385087465860675,0.045155945583152945,0.045155945583152945,0.14419188892100177,0.014718536678876126,0.09094880935515937,0.14654850774282485,0.04297175598119429,0.047877598947891675,0.033352198169103064,0.04928646407446596,0.027731114353362507,0.03113401259855575
Zone_DH006,0.08878239743006094,0.042177793122083584,0.17763876761496045,0.04420983944432694,0.04058219382423081,0.009927833074579506,-0.36448216485768464,-0.40784864448330865,-0.03814719711473494,0.050153380809494275,-0.29124965214974863,0.30264485730871704,0.30264485730871704,0.09026260532914329,0.27468562250796613,0.14056757700974154,0.10368372803849513,0.22570707599624185,0.2716347171917988,0.2988302281533426,0.30731992352828363,0.2689558166869328,0.2968277928524366
Zone_DH007,0.002643955702081091,0.08735268053957479,0.05463367255996493,0.1410130250824883,-0.019966903773110084,-0.03305608526651904,0.2623374923482741,0.2173946304307096,-0.08989395200696024,0.05218681421438254,-0.06784133808581366,-0.06678458051576214,-0.06678458051576214,0.009589062642050755,-0.0008178426948307616,-0.10392178674584546,-0.13789358535001217,-0.052788553267091975,-0.08289092490940758,0.04972396222280201,-0.06514858367619356,-0.026821558875432472,0.047171849768709695
Zone_DH008,-0.07500750686044357,-0.017055934552360985,-0.046894137219803456,-0.1570728065697538,0.2800195913810065,-0.03182133602241294,-0.09764525306980087,0.13984831556164679,-0.06148362382907421,0.0963430566082284,0.08449598157737698,-0.11208759402738813,-0.11208759402738813,0.12716703345691044,-0.13584259366877577,-0.16887479716123843,0.14232150798400733,-0.08263522018275304,-0.10439053154896423,-0.10511218344329432,-0.11414345959484569,-0.07822238029300471,-0.1019166342062186
Zone_DH009,-0.06856801378481485,-0.006703913290671604,-0.0021386688102115192,-0.10346959513803977,0.13489066830069674,0.06808292540646432,0.03334202873728598,0.09250189897060102,-0.006248290586792327,0.028296448464009694,0.3251933304507304,-0.0937049468972872,-0.0937049468972872,0.035737723745352445,-0.15163993082021351,-0.007344679689772704,0.19664210235280644,-0.07879818713176479,-0.09180419058519679,0.010354976556246842,-0.09578038713272878,-0.0822514709473797,0.008317852831564665
Zone_DH010,-0.04933166534589264,-0.07611292876526349,-0.059754054411141594,0.01943670483829052,0.021257424898047717,-0.13749326037724027,-0.012936851881514833,0.13627732427281702,-0.06823900202477265,-0.07656413342829826,-0.0914063567426773,-0.06841905912231644,-0.06841905912231644,-0.04969443635558912,-0.06995196008664958,-0.11174565853559133,0.01429094894613181,-0.06989246385664766,-0.06871919399413232,-0.05367744192371418,-0.07030826209855048,-0.05091166778416015,-0.05602087958077276
Zone_DH011,-0.03508000183660938,0.05658783637933806,0.06738010514951764,0.11326491165329367,-0.06833273158055594,-0.12600121350314752,0.11807214085896334,0.11806611097196162,-0.049721092486170564,-0.10933321261493878,0.27128256349602786,-0.04838632956945485,-0.04838632956945485,0.118818704087444,-0.08114953248861521,-0.02213968455542517,-0.033362944445602616,-0.05577767906486991,-0.050001795691439276,0.06223727104311216,-0.05004099294485539,-0.05250039446586187,0.06465997986023908
Zone_DH012,-0.03998101765495877,0.13254876749467787,0.13154971294463064,0.14875129421052413,-0.13259736364469235,-0.1492775511036741,-0.0780837389764375,-0.12851133905156753,-0.06250421857038811,-0.02910107879382917,0.04179230030197428,-0.04664118754053691,-0.04664118754053691,-0.14095640805958615,-0.03670485369358306,-0.039046201771279015,-0.07273199417156351,-0.0421574714360525,-0.0513406040578407,0.05009301479301009,-0.04776401033362477,-0.039527750280922924,0.058775379366442504
Zone_DH013,-0.05632287064078324,0.17014922844167968,0.21439954781445036,0.1450503793406851,-0.09398143184415185,-0.007944383694972634,0.1433319350697687,0.09442017802820868,-0.03878522315301042,0.03272382677534302,0.16292557326691182,-0.08058991044468004,-0.08058991044468004,-0.10370004616330414,-0.08257817854218943,-0.047175412773478365,0.011454427759289398,-0.07704243400792135,-0.08714674874687586,0.21308653404976863,-0.08202517204881761,-0.08244272488118129,0.2255789298348096
Zone_DH014,-0.062222476264608056,0.021407305338655036,0.05946018999540609,0.059064352728357306,-0.017395911639031425,-0.16200177966838838,0.1064481175673262,0.17538754878862584,-0.11373660158530692,0.13378615557032125,0.34465531457211873,-0.09510303288782712,-0.09510303288782712,-0.02431927051946442,-0.13554916614365625,-0.05642415439545251,0.1129631830941702,-0.08734600546199367,-0.097202643831546,0.050770253882819194,-0.09676859245438907,-0.11522675826283946,0.04855886151946692
Zone_DH015,-0.04299637312810413,0.20757779024347084,0.2050432511341802,0.20741751704688072,0.017307033247735415,-0.20696431751131897,-0.4040882851859496,0.14461320733462224,-0.08579359753288379,0.12639942476425692,0.34920353524868597,-0.06257831696346253,-0.06257831696346253,0.09178187436681307,-0.12340101842416636,-0.07421734224553869,-0.04005393694014425,-0.06907644968443341,-0.06673587321179507,0.18179478050998113,-0.06425114587065174,-0.07810465010613388,0.18668775151116632
Zone_DH016,-0.046470843440127044,0.16190371025657552,0.20175702676630053,0.40065715161818993,-0.03676014606299982,-0.14241515279718903,0.10067776954728125,0.1326669213999011,-0.0922873495188379,0.09560015925253751,-0.09404301623744243,-0.07399872590400434,-0.07399872590400434,0.005052334233501932,-0.03410633504008495,-0.13079296955238875,-0.17689924610359326,-0.07992870027947604,-0.08809602247839082,0.18870826148116931,-0.07490456717429841,-0.045780916257780274,0.19068855459249906
Zone_DH017,0.29000720284196096,-0.17413158359715353,-0.19533172551024983,0.2368212571480906,0.06822614426434866,0.010138636932308626,0.26793038005306635,0.22579409036607945,-0.07257635818015429,-0.06990239479511062,-0.2782271539401815,0.1859687633411532,0.1859687633411532,0.02590912069992729,0.2457044159492835,-0.09540412755979788,-0.32903837298149624,0.08854150140388084,0.1214909127764946,-0.17647194819782863,0.1920333986817805,0.19957367701768292,-0.178867871426869
Zone_DH019,0.15407496326895948,-0.5075874439915632,-0.34945692979156384,-0.3058534493915141,0.1414391477244752,0.12035375164102569,0.08198417766067512,0.0402225147308205,0.3306517131169904,-0.04068610202618983,-0.020343704642623806,0.1886911354126986,0.1886911354126986,0.3119393336660879,0.11067938570190361,0.26519068266163204,0.16289895921606168,0.17846324176031236,0.263101604040632,-0.3226828373497813,0.18926656497578942,0.12345176208526787,-0.3252018880754381
Zone_DH020,0.06250472123475703,-0.47906403694327593,-0.3345762160983946,-0.07485468177353066,0.0994057232359955,0.10992783307457951,-0.25397279717618576,-0.29733927680180977,0.1939151235084713,0.05742751673683899,-0.20488115494901893,0.24157841537991953,0.24157841537991953,0.050113724982569385,0.19660891189717755,0.12852334059985904,0.05274539023688657,0.171882914612547,0.19539739779431958,-0.3078704273455649,0.2476425041734449,0.2056745780872159,-0.3103122020475671
Zone_DH021,0.11620840309395986,0.06143447006562841,0.023044298343489755,0.0633970964511959,0.030561175034266655,-0.016599795611679152,0.09166384761448454,0.04854695882896709,-0.109081261006785,0.06776604501393313,-0.08986300610078046,0.07722695997593221,0.07722695997593221,0.11331462184931612,0.08607268218608999,0.05440716709787019,0.1316362210200024,0.06749524550620523,0.06961446360320456,-0.2213176247468276,0.08155630752698512,0.07108754360792857,-0.22377871420731296
