zone_id,node_id,lon,lat,bc,tier,degree,is_master,is_art_pt
Zone_DH312,5606401536,90.3199446,23.9437501,0.13432268,4,3,0,0
Zone_DH312,5646814219,90.3145587,23.9379843,0.22869102,3,3,0,0
Zone_DH312,5646818322,90.3127885,23.9379132,0.04642314,4,3,0,0
Zone_DH312,5646818326,90.3163377,23.9384249,0.35616438,1,3,1,0
Zone_DH312,5606401559,90.3225678,23.9442342,0.21156773,3,4,0,0
Zone_DH312,5649224214,90.3139339,23.9278944,0.1914003,3,3,0,1
Zone_DH312,5606401053,90.3193163,23.9384502,0.08789954,4,3,0,0
Zone_DH312,5606401566,90.3228012,23.9455641,0.17960426,3,4,0,1
Zone_DH312,5650745373,90.3145131,23.927793,0.13736682,4,2,0,0
Zone_DH312,5606405154,90.3233717,23.9456042,0.02739726,4,3,0,1
Zone_DH312,5649224227,90.3125029,23.9324198,0.0,4,1,0,0
Zone_DH312,5646818347,90.316034,23.9405497,0.29718417,2,3,0,0
Zone_DH312,5649224747,90.3135358,23.9280574,0.02739726,4,2,0,1
Zone_DH312,5646818350,90.3158033,23.9425072,0.30707763,2,3,0,1
Zone_DH312,5636679221,90.3228575,23.9320883,0.07876712,4,3,0,1
Zone_DH312,5646818358,90.3180912,23.9436446,0.23097412,3,3,0,1
Zone_DH312,5646818360,90.3177882,23.9445289,0.02739726,4,2,0,1
Zone_DH312,5636679224,90.32157,23.9323629,0.0,4,1,0,0
Zone_DH312,5636678717,90.3247428,23.934267,0.01940639,4,3,0,0
Zone_DH312,5646818369,90.3171229,23.9465863,0.0,4,1,0,0
Zone_DH312,5646818370,90.3185734,23.9447722,0.0,4,1,0,0
Zone_DH312,5606401091,90.3243986,23.9388557,0.10045662,4,3,0,0
Zone_DH312,5646818372,90.3179142,23.9445394,0.08066971,4,3,0,1
Zone_DH312,5783601752,90.3170687,23.9282081,0.12252664,4,3,0,1
Zone_DH312,5650956908,90.3177826,23.9341687,0.12328767,4,3,0,0
Zone_DH312,5649224831,90.3178033,23.933439,0.1130137,4,3,0,0
Zone_DH312,5646944912,90.3133627,23.9419279,0.02739726,4,2,0,1
Zone_DH312,5649224848,90.3186845,23.9353762,0.0,4,1,0,0
Zone_DH312,5649224850,90.3170351,23.9353003,0.11796043,4,4,0,1
Zone_DH312,10757215893,90.3177939,23.9333191,0.04109589,4,3,0,0
Zone_DH312,5646944919,90.3136495,23.9432892,0.0,4,1,0,0
Zone_DH312,5649224856,90.3141091,23.9350127,0.2347793,3,3,0,0
Zone_DH312,5649224859,90.3140351,23.9339119,0.20357686,3,2,0,0
Zone_DH312,5649224863,90.3139173,23.9332035,0.23401826,3,3,0,0
